group_by	group_level	n_cells	feature_id	feature_name	target_class	assay	feature	mean_CLR	mean_ADT_CLR	mean_HTO_CLR	status	message
Adult_cHSPCs_Ultima_majority_voting	MEBEMP-L	1898	mAOC0488	mAOC-CD62L	gene	ADT	mAOC-CD62L	0.0159592482871241	0.0159592482871241	NA	ok	
Adult_cHSPCs_Ultima_majority_voting	MKP	565	mAOC0488	mAOC-CD62L	gene	ADT	mAOC-CD62L	0.0227400950640417	0.0227400950640417	NA	ok	
Adult_cHSPCs_Ultima_majority_voting	Monocyte	195	mAOC0488	mAOC-CD62L	gene	ADT	mAOC-CD62L	0.0257916780295948	0.0257916780295948	NA	ok	
Adult_cHSPCs_Ultima_majority_voting	NK/T	116	mAOC0488	mAOC-CD62L	gene	ADT	mAOC-CD62L	0.11205758010511	0.11205758010511	NA	ok	
Adult_cHSPCs_Ultima_majority_voting	B	652	mAOC0490	mAOC-CD158a	gene	ADT	mAOC-CD158a	0.00420867512376412	0.00420867512376412	NA	ok	
Adult_cHSPCs_Ultima_majority_voting	CLP	506	mAOC0490	mAOC-CD158a	gene	ADT	mAOC-CD158a	0.00339463952332319	0.00339463952332319	NA	ok	
Adult_cHSPCs_Ultima_majority_voting	ERYP	440	mAOC0490	mAOC-CD158a	gene	ADT	mAOC-CD158a	0.00109079422997575	0.00109079422997575	NA	ok	
Adult_cHSPCs_Ultima_majority_voting	GMP-L	663	mAOC0490	mAOC-CD158a	gene	ADT	mAOC-CD158a	0.00752728795680496	0.00752728795680496	NA	ok	
Adult_cHSPCs_Ultima_majority_voting	HSC_MPP	8254	mAOC0490	mAOC-CD158a	gene	ADT	mAOC-CD158a	0.00280313992821818	0.00280313992821818	NA	ok	
Adult_cHSPCs_Ultima_majority_voting	MEBEMP-L	1898	mAOC0490	mAOC-CD158a	gene	ADT	mAOC-CD158a	0.00375443606668079	0.00375443606668079	NA	ok	
Adult_cHSPCs_Ultima_majority_voting	MKP	565	mAOC0490	mAOC-CD158a	gene	ADT	mAOC-CD158a	0.00568933870061109	0.00568933870061109	NA	ok	
Adult_cHSPCs_Ultima_majority_voting	Monocyte	195	mAOC0490	mAOC-CD158a	gene	ADT	mAOC-CD158a	0.00958642382504672	0.00958642382504672	NA	ok	
Adult_cHSPCs_Ultima_majority_voting	NK/T	116	mAOC0490	mAOC-CD158a	gene	ADT	mAOC-CD158a	0.0363664212221288	0.0363664212221288	NA	ok	
Adult_cHSPCs_Ultima_majority_voting	B	652	mAOC0492	mAOC-CD115	gene	ADT	mAOC-CD115	0.0122554069706415	0.0122554069706415	NA	ok	
Adult_cHSPCs_Ultima_majority_voting	CLP	506	mAOC0492	mAOC-CD115	gene	ADT	mAOC-CD115	0.00340323871883026	0.00340323871883026	NA	ok	
Adult_cHSPCs_Ultima_majority_voting	ERYP	440	mAOC0492	mAOC-CD115	gene	ADT	mAOC-CD115	0.00283977712982717	0.00283977712982717	NA	ok	
Adult_cHSPCs_Ultima_majority_voting	GMP-L	663	mAOC0492	mAOC-CD115	gene	ADT	mAOC-CD115	0.0104351547678676	0.0104351547678676	NA	ok	
Adult_cHSPCs_Ultima_majority_voting	HSC_MPP	8254	mAOC0492	mAOC-CD115	gene	ADT	mAOC-CD115	0.00611664911571091	0.00611664911571091	NA	ok	
Adult_cHSPCs_Ultima_majority_voting	MEBEMP-L	1898	mAOC0492	mAOC-CD115	gene	ADT	mAOC-CD115	0.0080226268551608	0.0080226268551608	NA	ok	
Adult_cHSPCs_Ultima_majority_voting	MKP	565	mAOC0492	mAOC-CD115	gene	ADT	mAOC-CD115	0.0225938706247237	0.0225938706247237	NA	ok	
Adult_cHSPCs_Ultima_majority_voting	Monocyte	195	mAOC0492	mAOC-CD115	gene	ADT	mAOC-CD115	0.0251324272037811	0.0251324272037811	NA	ok	
Adult_cHSPCs_Ultima_majority_voting	NK/T	116	mAOC0492	mAOC-CD115	gene	ADT	mAOC-CD115	0.0545123548600536	0.0545123548600536	NA	ok	
Adult_cHSPCs_Ultima_majority_voting	B	652	mAOC0496	mAOC-CD272	gene	ADT	mAOC-CD272	0.0340544032308661	0.0340544032308661	NA	ok	
Adult_cHSPCs_Ultima_majority_voting	CLP	506	mAOC0496	mAOC-CD272	gene	ADT	mAOC-CD272	0.014694352494894	0.014694352494894	NA	ok	
Adult_cHSPCs_Ultima_majority_voting	ERYP	440	mAOC0496	mAOC-CD272	gene	ADT	mAOC-CD272	0.010252638983864	0.010252638983864	NA	ok	
Adult_cHSPCs_Ultima_majority_voting	GMP-L	663	mAOC0496	mAOC-CD272	gene	ADT	mAOC-CD272	0.0208630671754535	0.0208630671754535	NA	ok	
Adult_cHSPCs_Ultima_majority_voting	HSC_MPP	8254	mAOC0496	mAOC-CD272	gene	ADT	mAOC-CD272	0.0201122221806671	0.0201122221806671	NA	ok	
Adult_cHSPCs_Ultima_majority_voting	MEBEMP-L	1898	mAOC0496	mAOC-CD272	gene	ADT	mAOC-CD272	0.0158699156765004	0.0158699156765004	NA	ok	
Adult_cHSPCs_Ultima_majority_voting	MKP	565	mAOC0496	mAOC-CD272	gene	ADT	mAOC-CD272	0.0392122858593761	0.0392122858593761	NA	ok	
Adult_cHSPCs_Ultima_majority_voting	Monocyte	195	mAOC0496	mAOC-CD272	gene	ADT	mAOC-CD272	0.0613299049938082	0.0613299049938082	NA	ok	
Adult_cHSPCs_Ultima_majority_voting	NK/T	116	mAOC0496	mAOC-CD272	gene	ADT	mAOC-CD272	0.144871161596367	0.144871161596367	NA	ok	
Adult_cHSPCs_Ultima_majority_voting	B	652	mAOC0500	mAOC-CD16a	gene	ADT	mAOC-CD16a	0.000573555163078864	0.000573555163078864	NA	ok	
Adult_cHSPCs_Ultima_majority_voting	CLP	506	mAOC0500	mAOC-CD16a	gene	ADT	mAOC-CD16a	0.00062998012747142	0.00062998012747142	NA	ok	
Adult_cHSPCs_Ultima_majority_voting	ERYP	440	mAOC0500	mAOC-CD16a	gene	ADT	mAOC-CD16a	0	0	NA	ok	
Adult_cHSPCs_Ultima_majority_voting	GMP-L	663	mAOC0500	mAOC-CD16a	gene	ADT	mAOC-CD16a	0.00067568372233372	0.00067568372233372	NA	ok	
Adult_cHSPCs_Ultima_majority_voting	HSC_MPP	8254	mAOC0500	mAOC-CD16a	gene	ADT	mAOC-CD16a	0.000278846432414146	0.000278846432414146	NA	ok	
Adult_cHSPCs_Ultima_majority_voting	MEBEMP-L	1898	mAOC0500	mAOC-CD16a	gene	ADT	mAOC-CD16a	0.000467524817873671	0.000467524817873671	NA	ok	
Adult_cHSPCs_Ultima_majority_voting	MKP	565	mAOC0500	mAOC-CD16a	gene	ADT	mAOC-CD16a	0.00107887490761956	0.00107887490761956	NA	ok	
Adult_cHSPCs_Ultima_majority_voting	Monocyte	195	mAOC0500	mAOC-CD16a	gene	ADT	mAOC-CD16a	0.00425316846761479	0.00425316846761479	NA	ok	
Adult_cHSPCs_Ultima_majority_voting	NK/T	116	mAOC0500	mAOC-CD16a	gene	ADT	mAOC-CD16a	0	0	NA	ok	
Adult_cHSPCs_Ultima_majority_voting	B	652	mAOC0505	mAOC-CD35	gene	ADT	mAOC-CD35	2.75689632128142	2.75689632128142	NA	ok	
Adult_cHSPCs_Ultima_majority_voting	CLP	506	mAOC0505	mAOC-CD35	gene	ADT	mAOC-CD35	0.203219529903542	0.203219529903542	NA	ok	
Adult_cHSPCs_Ultima_majority_voting	ERYP	440	mAOC0505	mAOC-CD35	gene	ADT	mAOC-CD35	0.0343810398010479	0.0343810398010479	NA	ok	
Adult_cHSPCs_Ultima_majority_voting	GMP-L	663	mAOC0505	mAOC-CD35	gene	ADT	mAOC-CD35	0.127724575527692	0.127724575527692	NA	ok	
Adult_cHSPCs_Ultima_majority_voting	HSC_MPP	8254	mAOC0505	mAOC-CD35	gene	ADT	mAOC-CD35	0.0443981487880014	0.0443981487880014	NA	ok	
Adult_cHSPCs_Ultima_majority_voting	MEBEMP-L	1898	mAOC0505	mAOC-CD35	gene	ADT	mAOC-CD35	0.0134491526454444	0.0134491526454444	NA	ok	
Adult_cHSPCs_Ultima_majority_voting	MKP	565	mAOC0505	mAOC-CD35	gene	ADT	mAOC-CD35	0.0277116435889233	0.0277116435889233	NA	ok	
Adult_cHSPCs_Ultima_majority_voting	Monocyte	195	mAOC0505	mAOC-CD35	gene	ADT	mAOC-CD35	2.18354213001553	2.18354213001553	NA	ok	
Adult_cHSPCs_Ultima_majority_voting	NK/T	116	mAOC0505	mAOC-CD35	gene	ADT	mAOC-CD35	0.416549827398572	0.416549827398572	NA	ok	
Adult_cHSPCs_Ultima_majority_voting	B	652	mAOC0506	mAOC-CD31	gene	ADT	mAOC-CD31	0.0911705588445074	0.0911705588445074	NA	ok	
Adult_cHSPCs_Ultima_majority_voting	CLP	506	mAOC0506	mAOC-CD31	gene	ADT	mAOC-CD31	0.0433621910897638	0.0433621910897638	NA	ok	
Adult_cHSPCs_Ultima_majority_voting	ERYP	440	mAOC0506	mAOC-CD31	gene	ADT	mAOC-CD31	0.0141643606702184	0.0141643606702184	NA	ok	
Adult_cHSPCs_Ultima_majority_voting	GMP-L	663	mAOC0506	mAOC-CD31	gene	ADT	mAOC-CD31	0.0492319783774339	0.0492319783774339	NA	ok	
Adult_cHSPCs_Ultima_majority_voting	HSC_MPP	8254	mAOC0506	mAOC-CD31	gene	ADT	mAOC-CD31	0.0388517633523568	0.0388517633523568	NA	ok	
Adult_cHSPCs_Ultima_majority_voting	MEBEMP-L	1898	mAOC0506	mAOC-CD31	gene	ADT	mAOC-CD31	0.0275485496695109	0.0275485496695109	NA	ok	
Adult_cHSPCs_Ultima_majority_voting	MKP	565	mAOC0506	mAOC-CD31	gene	ADT	mAOC-CD31	0.0735230574619046	0.0735230574619046	NA	ok	
Adult_cHSPCs_Ultima_majority_voting	Monocyte	195	mAOC0506	mAOC-CD31	gene	ADT	mAOC-CD31	0.174166336701665	0.174166336701665	NA	ok	
Adult_cHSPCs_Ultima_majority_voting	NK/T	116	mAOC0506	mAOC-CD31	gene	ADT	mAOC-CD31	0.288002918926351	0.288002918926351	NA	ok	
Adult_cHSPCs_Ultima_majority_voting	B	652	mAOC0507	mAOC-CD11c	gene	ADT	mAOC-CD11c	0.00727226010398233	0.00727226010398233	NA	ok	
Adult_cHSPCs_Ultima_majority_voting	CLP	506	mAOC0507	mAOC-CD11c	gene	ADT	mAOC-CD11c	0.00136481991680917	0.00136481991680917	NA	ok	
Adult_cHSPCs_Ultima_majority_voting	ERYP	440	mAOC0507	mAOC-CD11c	gene	ADT	mAOC-CD11c	0.00319947452581365	0.00319947452581365	NA	ok	
Adult_cHSPCs_Ultima_majority_voting	GMP-L	663	mAOC0507	mAOC-CD11c	gene	ADT	mAOC-CD11c	0.0034065246047956	0.0034065246047956	NA	ok	
Adult_cHSPCs_Ultima_majority_voting	HSC_MPP	8254	mAOC0507	mAOC-CD11c	gene	ADT	mAOC-CD11c	0.00129293626892053	0.00129293626892053	NA	ok	
Adult_cHSPCs_Ultima_majority_voting	MEBEMP-L	1898	mAOC0507	mAOC-CD11c	gene	ADT	mAOC-CD11c	0.00271581645009767	0.00271581645009767	NA	ok	
Adult_cHSPCs_Ultima_majority_voting	MKP	565	mAOC0507	mAOC-CD11c	gene	ADT	mAOC-CD11c	0.0100743565258986	0.0100743565258986	NA	ok	
Adult_cHSPCs_Ultima_majority_voting	Monocyte	195	mAOC0507	mAOC-CD11c	gene	ADT	mAOC-CD11c	0.00563273287280205	0.00563273287280205	NA	ok	
Adult_cHSPCs_Ultima_majority_voting	NK/T	116	mAOC0507	mAOC-CD11c	gene	ADT	mAOC-CD11c	0.0132041084222523	0.0132041084222523	NA	ok	
Adult_cHSPCs_Ultima_majority_voting	B	652	mAOC0508	mAOC-CD157	gene	ADT	mAOC-CD157	0.0247443067708489	0.0247443067708489	NA	ok	
Adult_cHSPCs_Ultima_majority_voting	CLP	506	mAOC0508	mAOC-CD157	gene	ADT	mAOC-CD157	0.0139218078464921	0.0139218078464921	NA	ok	
Adult_cHSPCs_Ultima_majority_voting	ERYP	440	mAOC0508	mAOC-CD157	gene	ADT	mAOC-CD157	0.0152173754774845	0.0152173754774845	NA	ok	
Adult_cHSPCs_Ultima_majority_voting	GMP-L	663	mAOC0508	mAOC-CD157	gene	ADT	mAOC-CD157	0.0268632261366576	0.0268632261366576	NA	ok	
Adult_cHSPCs_Ultima_majority_voting	HSC_MPP	8254	mAOC0508	mAOC-CD157	gene	ADT	mAOC-CD157	0.0217012594712114	0.0217012594712114	NA	ok	
Adult_cHSPCs_Ultima_majority_voting	MEBEMP-L	1898	mAOC0508	mAOC-CD157	gene	ADT	mAOC-CD157	0.0206378529662527	0.0206378529662527	NA	ok	
Adult_cHSPCs_Ultima_majority_voting	MKP	565	mAOC0508	mAOC-CD157	gene	ADT	mAOC-CD157	0.0481187803270994	0.0481187803270994	NA	ok	
Adult_cHSPCs_Ultima_majority_voting	Monocyte	195	mAOC0508	mAOC-CD157	gene	ADT	mAOC-CD157	0.0534375581576678	0.0534375581576678	NA	ok	
Adult_cHSPCs_Ultima_majority_voting	NK/T	116	mAOC0508	mAOC-CD157	gene	ADT	mAOC-CD157	0.132066015552651	0.132066015552651	NA	ok	
Adult_cHSPCs_Ultima_majority_voting	B	652	mAOC0509	mAOC-CD277	gene	ADT	mAOC-CD277	0.0263827371652338	0.0263827371652338	NA	ok	
Adult_cHSPCs_Ultima_majority_voting	CLP	506	mAOC0509	mAOC-CD277	gene	ADT	mAOC-CD277	0.0141096524920129	0.0141096524920129	NA	ok	
Adult_cHSPCs_Ultima_majority_voting	ERYP	440	mAOC0509	mAOC-CD277	gene	ADT	mAOC-CD277	0.0168082769963421	0.0168082769963421	NA	ok	
Adult_cHSPCs_Ultima_majority_voting	GMP-L	663	mAOC0509	mAOC-CD277	gene	ADT	mAOC-CD277	0.0244995650422623	0.0244995650422623	NA	ok	
Adult_cHSPCs_Ultima_majority_voting	HSC_MPP	8254	mAOC0509	mAOC-CD277	gene	ADT	mAOC-CD277	0.0205350988914596	0.0205350988914596	NA	ok	
Adult_cHSPCs_Ultima_majority_voting	MEBEMP-L	1898	mAOC0509	mAOC-CD277	gene	ADT	mAOC-CD277	0.018977157480499	0.018977157480499	NA	ok	
Adult_cHSPCs_Ultima_majority_voting	MKP	565	mAOC0509	mAOC-CD277	gene	ADT	mAOC-CD277	0.046974558077729	0.046974558077729	NA	ok	
Adult_cHSPCs_Ultima_majority_voting	Monocyte	195	mAOC0509	mAOC-CD277	gene	ADT	mAOC-CD277	0.0831355786928847	0.0831355786928847	NA	ok	
Adult_cHSPCs_Ultima_majority_voting	NK/T	116	mAOC0509	mAOC-CD277	gene	ADT	mAOC-CD277	0.135765400682247	0.135765400682247	NA	ok	
Adult_cHSPCs_Ultima_majority_voting	B	652	mAOC0518-1	mAOC-ACVR2B	gene	ADT	mAOC-ACVR2B	0.0220475265260048	0.0220475265260048	NA	ok	
Adult_cHSPCs_Ultima_majority_voting	CLP	506	mAOC0518-1	mAOC-ACVR2B	gene	ADT	mAOC-ACVR2B	0.00877591172522923	0.00877591172522923	NA	ok	
Adult_cHSPCs_Ultima_majority_voting	ERYP	440	mAOC0518-1	mAOC-ACVR2B	gene	ADT	mAOC-ACVR2B	0.00312997277620541	0.00312997277620541	NA	ok	
Adult_cHSPCs_Ultima_majority_voting	GMP-L	663	mAOC0518-1	mAOC-ACVR2B	gene	ADT	mAOC-ACVR2B	0.0150873985522007	0.0150873985522007	NA	ok	
Adult_cHSPCs_Ultima_majority_voting	HSC_MPP	8254	mAOC0518-1	mAOC-ACVR2B	gene	ADT	mAOC-ACVR2B	0.0122103874069139	0.0122103874069139	NA	ok	
Adult_cHSPCs_Ultima_majority_voting	MEBEMP-L	1898	mAOC0518-1	mAOC-ACVR2B	gene	ADT	mAOC-ACVR2B	0.0110211198727755	0.0110211198727755	NA	ok	
Adult_cHSPCs_Ultima_majority_voting	MKP	565	mAOC0518-1	mAOC-ACVR2B	gene	ADT	mAOC-ACVR2B	0.026824782644188	0.026824782644188	NA	ok	
Adult_cHSPCs_Ultima_majority_voting	Monocyte	195	mAOC0518-1	mAOC-ACVR2B	gene	ADT	mAOC-ACVR2B	0.299394055087635	0.299394055087635	NA	ok	
Adult_cHSPCs_Ultima_majority_voting	NK/T	116	mAOC0518-1	mAOC-ACVR2B	gene	ADT	mAOC-ACVR2B	0.132939920627288	0.132939920627288	NA	ok	
Adult_cHSPCs_Ultima_majority_voting	B	652	mAOC0519-1	mAOC-CD246	gene	ADT	mAOC-CD246	0.027627261556126	0.027627261556126	NA	ok	
Adult_cHSPCs_Ultima_majority_voting	CLP	506	mAOC0519-1	mAOC-CD246	gene	ADT	mAOC-CD246	0.0171536892122106	0.0171536892122106	NA	ok	
Adult_cHSPCs_Ultima_majority_voting	ERYP	440	mAOC0519-1	mAOC-CD246	gene	ADT	mAOC-CD246	0.00595313322935667	0.00595313322935667	NA	ok	
Adult_cHSPCs_Ultima_majority_voting	GMP-L	663	mAOC0519-1	mAOC-CD246	gene	ADT	mAOC-CD246	0.0245351505804933	0.0245351505804933	NA	ok	
Adult_cHSPCs_Ultima_majority_voting	HSC_MPP	8254	mAOC0519-1	mAOC-CD246	gene	ADT	mAOC-CD246	0.0171063137708047	0.0171063137708047	NA	ok	
Adult_cHSPCs_Ultima_majority_voting	MEBEMP-L	1898	mAOC0519-1	mAOC-CD246	gene	ADT	mAOC-CD246	0.0143392640423638	0.0143392640423638	NA	ok	
Adult_cHSPCs_Ultima_majority_voting	MKP	565	mAOC0519-1	mAOC-CD246	gene	ADT	mAOC-CD246	0.0295929226210224	0.0295929226210224	NA	ok	
Adult_cHSPCs_Ultima_majority_voting	Monocyte	195	mAOC0519-1	mAOC-CD246	gene	ADT	mAOC-CD246	0.130365968357819	0.130365968357819	NA	ok	
Adult_cHSPCs_Ultima_majority_voting	NK/T	116	mAOC0519-1	mAOC-CD246	gene	ADT	mAOC-CD246	0.119839734961236	0.119839734961236	NA	ok	
Adult_cHSPCs_Ultima_majority_voting	B	652	mAOC0520	mAOC-TNFA	gene	ADT	mAOC-TNFA	0.0081231968747693	0.0081231968747693	NA	ok	
Adult_cHSPCs_Ultima_majority_voting	CLP	506	mAOC0520	mAOC-TNFA	gene	ADT	mAOC-TNFA	0.00219169479159836	0.00219169479159836	NA	ok	
Adult_cHSPCs_Ultima_majority_voting	ERYP	440	mAOC0520	mAOC-TNFA	gene	ADT	mAOC-TNFA	0.000817347140051617	0.000817347140051617	NA	ok	
Adult_cHSPCs_Ultima_majority_voting	GMP-L	663	mAOC0520	mAOC-TNFA	gene	ADT	mAOC-TNFA	0.00337233493870093	0.00337233493870093	NA	ok	
Adult_cHSPCs_Ultima_majority_voting	HSC_MPP	8254	mAOC0520	mAOC-TNFA	gene	ADT	mAOC-TNFA	0.00237694404680297	0.00237694404680297	NA	ok	
Adult_cHSPCs_Ultima_majority_voting	MEBEMP-L	1898	mAOC0520	mAOC-TNFA	gene	ADT	mAOC-TNFA	0.00249727525101483	0.00249727525101483	NA	ok	
Adult_cHSPCs_Ultima_majority_voting	MKP	565	mAOC0520	mAOC-TNFA	gene	ADT	mAOC-TNFA	0.00480508483706107	0.00480508483706107	NA	ok	
Adult_cHSPCs_Ultima_majority_voting	Monocyte	195	mAOC0520	mAOC-TNFA	gene	ADT	mAOC-TNFA	0.037420120279299	0.037420120279299	NA	ok	
Adult_cHSPCs_Ultima_majority_voting	NK/T	116	mAOC0520	mAOC-TNFA	gene	ADT	mAOC-TNFA	0.017352024691849	0.017352024691849	NA	ok	
Adult_cHSPCs_Ultima_majority_voting	B	652	mAOC0522-1	mAOC-CD350	gene	ADT	mAOC-CD350	0.0430037937567887	0.0430037937567887	NA	ok	
Adult_cHSPCs_Ultima_majority_voting	CLP	506	mAOC0522-1	mAOC-CD350	gene	ADT	mAOC-CD350	0.0203174111003875	0.0203174111003875	NA	ok	
Adult_cHSPCs_Ultima_majority_voting	ERYP	440	mAOC0522-1	mAOC-CD350	gene	ADT	mAOC-CD350	0.011523402482898	0.011523402482898	NA	ok	
Adult_cHSPCs_Ultima_majority_voting	GMP-L	663	mAOC0522-1	mAOC-CD350	gene	ADT	mAOC-CD350	0.0415590499345582	0.0415590499345582	NA	ok	
Adult_cHSPCs_Ultima_majority_voting	HSC_MPP	8254	mAOC0522-1	mAOC-CD350	gene	ADT	mAOC-CD350	0.0242599508189373	0.0242599508189373	NA	ok	
Adult_cHSPCs_Ultima_majority_voting	MEBEMP-L	1898	mAOC0522-1	mAOC-CD350	gene	ADT	mAOC-CD350	0.0220603628842678	0.0220603628842678	NA	ok	
Adult_cHSPCs_Ultima_majority_voting	MKP	565	mAOC0522-1	mAOC-CD350	gene	ADT	mAOC-CD350	0.0641301712469508	0.0641301712469508	NA	ok	
Adult_cHSPCs_Ultima_majority_voting	Monocyte	195	mAOC0522-1	mAOC-CD350	gene	ADT	mAOC-CD350	0.131708497401503	0.131708497401503	NA	ok	
Adult_cHSPCs_Ultima_majority_voting	NK/T	116	mAOC0522-1	mAOC-CD350	gene	ADT	mAOC-CD350	0.244866280242569	0.244866280242569	NA	ok	
Adult_cHSPCs_Ultima_majority_voting	B	652	mAOC0523-1	mAOC-GLP1R	gene	ADT	mAOC-GLP1R	0.0102813710699166	0.0102813710699166	NA	ok	
Adult_cHSPCs_Ultima_majority_voting	CLP	506	mAOC0523-1	mAOC-GLP1R	gene	ADT	mAOC-GLP1R	0.00220360207496598	0.00220360207496598	NA	ok	
Adult_cHSPCs_Ultima_majority_voting	ERYP	440	mAOC0523-1	mAOC-GLP1R	gene	ADT	mAOC-GLP1R	0.00153601458170732	0.00153601458170732	NA	ok	
Adult_cHSPCs_Ultima_majority_voting	GMP-L	663	mAOC0523-1	mAOC-GLP1R	gene	ADT	mAOC-GLP1R	0.00425976083099866	0.00425976083099866	NA	ok	
Adult_cHSPCs_Ultima_majority_voting	HSC_MPP	8254	mAOC0523-1	mAOC-GLP1R	gene	ADT	mAOC-GLP1R	0.00320290058431695	0.00320290058431695	NA	ok	
Adult_cHSPCs_Ultima_majority_voting	MEBEMP-L	1898	mAOC0523-1	mAOC-GLP1R	gene	ADT	mAOC-GLP1R	0.00431557388418307	0.00431557388418307	NA	ok	
Adult_cHSPCs_Ultima_majority_voting	MKP	565	mAOC0523-1	mAOC-GLP1R	gene	ADT	mAOC-GLP1R	0.00588587500236694	0.00588587500236694	NA	ok	
Adult_cHSPCs_Ultima_majority_voting	Monocyte	195	mAOC0523-1	mAOC-GLP1R	gene	ADT	mAOC-GLP1R	0.0379547447466093	0.0379547447466093	NA	ok	
Adult_cHSPCs_Ultima_majority_voting	NK/T	116	mAOC0523-1	mAOC-GLP1R	gene	ADT	mAOC-GLP1R	0.0328234974267242	0.0328234974267242	NA	ok	
Adult_cHSPCs_Ultima_majority_voting	B	652	mAOC0524	mAOC-GPC2	gene	ADT	mAOC-GPC2	0.0111660130090842	0.0111660130090842	NA	ok	
Adult_cHSPCs_Ultima_majority_voting	CLP	506	mAOC0524	mAOC-GPC2	gene	ADT	mAOC-GPC2	0.00538459497535026	0.00538459497535026	NA	ok	
Adult_cHSPCs_Ultima_majority_voting	ERYP	440	mAOC0524	mAOC-GPC2	gene	ADT	mAOC-GPC2	0.00424936763564595	0.00424936763564595	NA	ok	
Adult_cHSPCs_Ultima_majority_voting	GMP-L	663	mAOC0524	mAOC-GPC2	gene	ADT	mAOC-GPC2	0.0118214530960777	0.0118214530960777	NA	ok	
Adult_cHSPCs_Ultima_majority_voting	HSC_MPP	8254	mAOC0524	mAOC-GPC2	gene	ADT	mAOC-GPC2	0.00669989790252304	0.00669989790252304	NA	ok	
Adult_cHSPCs_Ultima_majority_voting	MEBEMP-L	1898	mAOC0524	mAOC-GPC2	gene	ADT	mAOC-GPC2	0.00688953060711944	0.00688953060711944	NA	ok	
Adult_cHSPCs_Ultima_majority_voting	MKP	565	mAOC0524	mAOC-GPC2	gene	ADT	mAOC-GPC2	0.0169123922667694	0.0169123922667694	NA	ok	
Adult_cHSPCs_Ultima_majority_voting	Monocyte	195	mAOC0524	mAOC-GPC2	gene	ADT	mAOC-GPC2	0.0256460796166287	0.0256460796166287	NA	ok	
Adult_cHSPCs_Ultima_majority_voting	NK/T	116	mAOC0524	mAOC-GPC2	gene	ADT	mAOC-GPC2	0.0546214274770573	0.0546214274770573	NA	ok	
Adult_cHSPCs_Ultima_majority_voting	B	652	mAOC0525	mAOC-HTR2B	gene	ADT	mAOC-HTR2B	0.0164436377253401	0.0164436377253401	NA	ok	
Adult_cHSPCs_Ultima_majority_voting	CLP	506	mAOC0525	mAOC-HTR2B	gene	ADT	mAOC-HTR2B	0.00426372888212982	0.00426372888212982	NA	ok	
Adult_cHSPCs_Ultima_majority_voting	ERYP	440	mAOC0525	mAOC-HTR2B	gene	ADT	mAOC-HTR2B	0.00413112195818089	0.00413112195818089	NA	ok	
Adult_cHSPCs_Ultima_majority_voting	GMP-L	663	mAOC0525	mAOC-HTR2B	gene	ADT	mAOC-HTR2B	0.00920598022202259	0.00920598022202259	NA	ok	
Adult_cHSPCs_Ultima_majority_voting	HSC_MPP	8254	mAOC0525	mAOC-HTR2B	gene	ADT	mAOC-HTR2B	0.00787879086480635	0.00787879086480635	NA	ok	
Adult_cHSPCs_Ultima_majority_voting	MEBEMP-L	1898	mAOC0525	mAOC-HTR2B	gene	ADT	mAOC-HTR2B	0.0073809731770256	0.0073809731770256	NA	ok	
Adult_cHSPCs_Ultima_majority_voting	MKP	565	mAOC0525	mAOC-HTR2B	gene	ADT	mAOC-HTR2B	0.0114302477648881	0.0114302477648881	NA	ok	
Adult_cHSPCs_Ultima_majority_voting	Monocyte	195	mAOC0525	mAOC-HTR2B	gene	ADT	mAOC-HTR2B	0.0352430566870464	0.0352430566870464	NA	ok	
Adult_cHSPCs_Ultima_majority_voting	NK/T	116	mAOC0525	mAOC-HTR2B	gene	ADT	mAOC-HTR2B	0.0822565040499489	0.0822565040499489	NA	ok	
Adult_cHSPCs_Ultima_majority_voting	B	652	mAOC0526	mAOC-CD213a2	gene	ADT	mAOC-CD213a2	0.0128162483787654	0.0128162483787654	NA	ok	
Adult_cHSPCs_Ultima_majority_voting	CLP	506	mAOC0526	mAOC-CD213a2	gene	ADT	mAOC-CD213a2	0.00521798559271496	0.00521798559271496	NA	ok	
Adult_cHSPCs_Ultima_majority_voting	ERYP	440	mAOC0526	mAOC-CD213a2	gene	ADT	mAOC-CD213a2	0.00588330130428481	0.00588330130428481	NA	ok	
Adult_cHSPCs_Ultima_majority_voting	GMP-L	663	mAOC0526	mAOC-CD213a2	gene	ADT	mAOC-CD213a2	0.0140357237846058	0.0140357237846058	NA	ok	
Adult_cHSPCs_Ultima_majority_voting	HSC_MPP	8254	mAOC0526	mAOC-CD213a2	gene	ADT	mAOC-CD213a2	0.0079189671786851	0.0079189671786851	NA	ok	
Adult_cHSPCs_Ultima_majority_voting	MEBEMP-L	1898	mAOC0526	mAOC-CD213a2	gene	ADT	mAOC-CD213a2	0.00805880118543127	0.00805880118543127	NA	ok	
Adult_cHSPCs_Ultima_majority_voting	MKP	565	mAOC0526	mAOC-CD213a2	gene	ADT	mAOC-CD213a2	0.0323093216837504	0.0323093216837504	NA	ok	
Adult_cHSPCs_Ultima_majority_voting	Monocyte	195	mAOC0526	mAOC-CD213a2	gene	ADT	mAOC-CD213a2	0.0371694509454442	0.0371694509454442	NA	ok	
Adult_cHSPCs_Ultima_majority_voting	NK/T	116	mAOC0526	mAOC-CD213a2	gene	ADT	mAOC-CD213a2	0.0484934229574381	0.0484934229574381	NA	ok	
