group_by	group_level	n_cells	feature_id	feature_name	target_class	validation_assay	validation_feature	mean_ADT_CLR	status	message	mean_RNA_lognormalized
Standardpcaclusters	4	506	mAOC0297	mAOC-CD100	gene	RNA	SEMA4D	0.452031786063341	ok		0.351970000400491
Standardpcaclusters	5	690	mAOC0297	mAOC-CD100	gene	RNA	SEMA4D	0.480989368714984	ok		0.336987010458027
Standardpcaclusters	6	663	mAOC0297	mAOC-CD100	gene	RNA	SEMA4D	0.626759536522239	ok		0.489796453707128
Standardpcaclusters	7	1552	mAOC0297	mAOC-CD100	gene	RNA	SEMA4D	0.663498845566855	ok		0.332009196316092
Standardpcaclusters	8	2101	mAOC0297	mAOC-CD100	gene	RNA	SEMA4D	0.670562717840556	ok		0.322464636194106
Standardpcaclusters	9	440	mAOC0297	mAOC-CD100	gene	RNA	SEMA4D	1.40751010498484	ok		0.304174388673911
Standardpcaclusters	10	1898	mAOC0297	mAOC-CD100	gene	RNA	SEMA4D	1.10517603251418	ok		0.323476819037123
Standardpcaclusters	11	346	mAOC0297	mAOC-CD100	gene	RNA	SEMA4D	1.10448920129962	ok		0.358788186030511
Standardpcaclusters	12	135	mAOC0297	mAOC-CD100	gene	RNA	SEMA4D	0.636681117164106	ok		0.163198919197691
Standardpcaclusters	13	1222	mAOC0297	mAOC-CD100	gene	RNA	SEMA4D	0.102293160760623	ok		0.239971244397729
Standardpcaclusters	14	84	mAOC0297	mAOC-CD100	gene	RNA	SEMA4D	0.762797740564224	ok		0.322681349841071
Standardpcaclusters	15	195	mAOC0297	mAOC-CD100	gene	RNA	SEMA4D	0.0339789540694419	ok		0.650136244116815
Standardpcaclusters	1	116	mAOC0301	mAOC-CD16	gene	RNA	FCGR3A	0.143989490517096	ok		0.156031964961208
Standardpcaclusters	2	652	mAOC0301	mAOC-CD16	gene	RNA	FCGR3A	0.00710538138293779	ok		0
Standardpcaclusters	3	2689	mAOC0301	mAOC-CD16	gene	RNA	FCGR3A	0.000527247103230595	ok		0
Standardpcaclusters	4	506	mAOC0301	mAOC-CD16	gene	RNA	FCGR3A	0.00139788158991948	ok		0
Standardpcaclusters	5	690	mAOC0301	mAOC-CD16	gene	RNA	FCGR3A	0.00153930028580034	ok		0
Standardpcaclusters	6	663	mAOC0301	mAOC-CD16	gene	RNA	FCGR3A	0.00263219160800674	ok		0
Standardpcaclusters	7	1552	mAOC0301	mAOC-CD16	gene	RNA	FCGR3A	0	ok		0
Standardpcaclusters	8	2101	mAOC0301	mAOC-CD16	gene	RNA	FCGR3A	0.00131896957080406	ok		0
Standardpcaclusters	9	440	mAOC0301	mAOC-CD16	gene	RNA	FCGR3A	0.00254547921013304	ok		0
Standardpcaclusters	10	1898	mAOC0301	mAOC-CD16	gene	RNA	FCGR3A	0.00193430536482546	ok		0.000915321035917819
Standardpcaclusters	11	346	mAOC0301	mAOC-CD16	gene	RNA	FCGR3A	0.00144013338061889	ok		0
Standardpcaclusters	12	135	mAOC0301	mAOC-CD16	gene	RNA	FCGR3A	0.00633279707529707	ok		0
Standardpcaclusters	13	1222	mAOC0301	mAOC-CD16	gene	RNA	FCGR3A	0.00391582887329592	ok		0
Standardpcaclusters	14	84	mAOC0301	mAOC-CD16	gene	RNA	FCGR3A	0.0394240251159236	ok		0
Standardpcaclusters	15	195	mAOC0301	mAOC-CD16	gene	RNA	FCGR3A	0.0147275877539539	ok		0.0864336524623052
Standardpcaclusters	1	116	mAOC0303	mAOC-CD56	gene	RNA	NCAM1	0.0355977689465348	ok		0.0115558561685601
Standardpcaclusters	2	652	mAOC0303	mAOC-CD56	gene	RNA	NCAM1	0.0051967517675551	ok		0
Standardpcaclusters	3	2689	mAOC0303	mAOC-CD56	gene	RNA	NCAM1	0.0015467822033498	ok		0.00323041281606541
Standardpcaclusters	4	506	mAOC0303	mAOC-CD56	gene	RNA	NCAM1	0.0026130165150544	ok		0.00846908632917602
Standardpcaclusters	5	690	mAOC0303	mAOC-CD56	gene	RNA	NCAM1	0.00296121582645491	ok		0.00278106728518487
Standardpcaclusters	6	663	mAOC0303	mAOC-CD56	gene	RNA	NCAM1	0.00347857061151602	ok		0.000806156832932506
Standardpcaclusters	7	1552	mAOC0303	mAOC-CD56	gene	RNA	NCAM1	0.000317280192595804	ok		0.000513198594275676
Standardpcaclusters	8	2101	mAOC0303	mAOC-CD56	gene	RNA	NCAM1	0.00254169361476489	ok		0.00192776428266447
Standardpcaclusters	9	440	mAOC0303	mAOC-CD56	gene	RNA	NCAM1	0.000445220351731573	ok		0
Standardpcaclusters	10	1898	mAOC0303	mAOC-CD56	gene	RNA	NCAM1	0.00386326077930304	ok		0
Standardpcaclusters	11	346	mAOC0303	mAOC-CD56	gene	RNA	NCAM1	0.0124121042565559	ok		0.00481112127189189
Standardpcaclusters	12	135	mAOC0303	mAOC-CD56	gene	RNA	NCAM1	0.0122330222242395	ok		0
Standardpcaclusters	13	1222	mAOC0303	mAOC-CD56	gene	RNA	NCAM1	0.00567234433929871	ok		0.00351505505695612
Standardpcaclusters	14	84	mAOC0303	mAOC-CD56	gene	RNA	NCAM1	0.0205235655036235	ok		0
Standardpcaclusters	15	195	mAOC0303	mAOC-CD56	gene	RNA	NCAM1	0.00861925874463794	ok		0.0187652811347021
Standardpcaclusters	1	116	mAOC0305	mAOC-CD8a	gene	RNA	CD8A	0.826864092450635	ok		0.143402919979738
Standardpcaclusters	2	652	mAOC0305	mAOC-CD8a	gene	RNA	CD8A	0.0562466758197277	ok		0
Standardpcaclusters	3	2689	mAOC0305	mAOC-CD8a	gene	RNA	CD8A	0.00519546452310716	ok		0.00864723868288312
Standardpcaclusters	4	506	mAOC0305	mAOC-CD8a	gene	RNA	CD8A	0.0223344840815607	ok		0.00151505330735201
Standardpcaclusters	5	690	mAOC0305	mAOC-CD8a	gene	RNA	CD8A	0.00725969617493987	ok		0.00664017309132625
Standardpcaclusters	6	663	mAOC0305	mAOC-CD8a	gene	RNA	CD8A	0.031218026227536	ok		0.00762796398188333
Standardpcaclusters	7	1552	mAOC0305	mAOC-CD8a	gene	RNA	CD8A	0.000129871384324785	ok		0.0112351971819684
Standardpcaclusters	8	2101	mAOC0305	mAOC-CD8a	gene	RNA	CD8A	0.00396044130819278	ok		0.00722654966342093
Standardpcaclusters	9	440	mAOC0305	mAOC-CD8a	gene	RNA	CD8A	0.00610649498621437	ok		0.00348525653197998
Standardpcaclusters	10	1898	mAOC0305	mAOC-CD8a	gene	RNA	CD8A	0.00556667772121041	ok		0.0039849463616367
Standardpcaclusters	11	346	mAOC0305	mAOC-CD8a	gene	RNA	CD8A	0.00262510427707402	ok		0.00676886526630106
Standardpcaclusters	12	135	mAOC0305	mAOC-CD8a	gene	RNA	CD8A	0.0272305447263465	ok		0.00510936614332546
Standardpcaclusters	13	1222	mAOC0305	mAOC-CD8a	gene	RNA	CD8A	0.0853036686967121	ok		0.0034180033625579
Standardpcaclusters	14	84	mAOC0305	mAOC-CD8a	gene	RNA	CD8A	0.0738461829147149	ok		0
Standardpcaclusters	15	195	mAOC0305	mAOC-CD8a	gene	RNA	CD8A	0.0233783088423467	ok		0
Standardpcaclusters	1	116	mAOC0315	mAOC-CD3	gene	RNA	CD3E	1.15085208855427	ok		0.521605418192987
Standardpcaclusters	2	652	mAOC0315	mAOC-CD3	gene	RNA	CD3E	0.200354265085517	ok		0.00417367892631336
Standardpcaclusters	3	2689	mAOC0315	mAOC-CD3	gene	RNA	CD3E	0.0331559129446063	ok		0.0315173966821738
Standardpcaclusters	4	506	mAOC0315	mAOC-CD3	gene	RNA	CD3E	0.02850471884601	ok		0.0723982482307995
Standardpcaclusters	5	690	mAOC0315	mAOC-CD3	gene	RNA	CD3E	0.0498949391476677	ok		0.00656212282787243
Standardpcaclusters	6	663	mAOC0315	mAOC-CD3	gene	RNA	CD3E	0.057557130506192	ok		0.00286116931476533
Standardpcaclusters	7	1552	mAOC0315	mAOC-CD3	gene	RNA	CD3E	0.0308556595738217	ok		0.0123255514001186
Standardpcaclusters	8	2101	mAOC0315	mAOC-CD3	gene	RNA	CD3E	0.029367702975238	ok		0.00339270931815806
Standardpcaclusters	9	440	mAOC0315	mAOC-CD3	gene	RNA	CD3E	0.0379219110817812	ok		0.00154986074042908
Standardpcaclusters	10	1898	mAOC0315	mAOC-CD3	gene	RNA	CD3E	0.0310412601557281	ok		0.000235111753024467
Standardpcaclusters	11	346	mAOC0315	mAOC-CD3	gene	RNA	CD3E	0.00994188103711451	ok		0.0053817312094629
Standardpcaclusters	12	135	mAOC0315	mAOC-CD3	gene	RNA	CD3E	0.165485913910687	ok		0.00989438086602471
Standardpcaclusters	13	1222	mAOC0315	mAOC-CD3	gene	RNA	CD3E	0.187889147889243	ok		0.0170171349965933
Standardpcaclusters	14	84	mAOC0315	mAOC-CD3	gene	RNA	CD3E	0.175759974659589	ok		0
Standardpcaclusters	15	195	mAOC0315	mAOC-CD3	gene	RNA	CD3E	0.0598056510159697	ok		0.00341466615368624
Standardpcaclusters	1	116	mAOC0319	mAOC-CD79b	gene	RNA	CD79B	0.0772287664967989	ok		1.09862232996543
Standardpcaclusters	2	652	mAOC0319	mAOC-CD79b	gene	RNA	CD79B	0.153962196716304	ok		0.676737702893963
Standardpcaclusters	3	2689	mAOC0319	mAOC-CD79b	gene	RNA	CD79B	0.00352479822537404	ok		0.0236373868174303
Standardpcaclusters	4	506	mAOC0319	mAOC-CD79b	gene	RNA	CD79B	0.00613603003829838	ok		0.0440288589835161
Standardpcaclusters	5	690	mAOC0319	mAOC-CD79b	gene	RNA	CD79B	0.00954671248404302	ok		0.0223643848909917
Standardpcaclusters	6	663	mAOC0319	mAOC-CD79b	gene	RNA	CD79B	0.00910574350517136	ok		0.0230838495226803
Standardpcaclusters	7	1552	mAOC0319	mAOC-CD79b	gene	RNA	CD79B	0.00089054464965249	ok		0.0103130477244368
Standardpcaclusters	8	2101	mAOC0319	mAOC-CD79b	gene	RNA	CD79B	0.004462684294115	ok		0.00980709808223472
Standardpcaclusters	9	440	mAOC0319	mAOC-CD79b	gene	RNA	CD79B	0.00370872059088701	ok		0.0114253162445307
Standardpcaclusters	10	1898	mAOC0319	mAOC-CD79b	gene	RNA	CD79B	0.00586028076038351	ok		0.00344443198469694
Standardpcaclusters	11	346	mAOC0319	mAOC-CD79b	gene	RNA	CD79B	0.00553046056928466	ok		0.0361973760044587
Standardpcaclusters	12	135	mAOC0319	mAOC-CD79b	gene	RNA	CD79B	0.0218393271193911	ok		0.0465399324601505
Standardpcaclusters	13	1222	mAOC0319	mAOC-CD79b	gene	RNA	CD79B	0.0144076189044547	ok		0.0695267562352372
Standardpcaclusters	14	84	mAOC0319	mAOC-CD79b	gene	RNA	CD79B	0.0550420170397582	ok		0.0233997064052151
Standardpcaclusters	15	195	mAOC0319	mAOC-CD79b	gene	RNA	CD79B	0.0305385916193588	ok		0.0130695974926586
Standardpcaclusters	1	116	mAOC0321	mAOC-CD57	gene	RNA	B3GAT1	0	ok		0
Standardpcaclusters	2	652	mAOC0321	mAOC-CD57	gene	RNA	B3GAT1	0.00355354732331572	ok		0
Standardpcaclusters	3	2689	mAOC0321	mAOC-CD57	gene	RNA	B3GAT1	0.000672424973229522	ok		0.000173885806424718
Standardpcaclusters	4	506	mAOC0321	mAOC-CD57	gene	RNA	B3GAT1	0	ok		0
Standardpcaclusters	5	690	mAOC0321	mAOC-CD57	gene	RNA	B3GAT1	0.0192159153143206	ok		0
Standardpcaclusters	6	663	mAOC0321	mAOC-CD57	gene	RNA	B3GAT1	0.00475927140962783	ok		0
Standardpcaclusters	7	1552	mAOC0321	mAOC-CD57	gene	RNA	B3GAT1	0	ok		0
Standardpcaclusters	8	2101	mAOC0321	mAOC-CD57	gene	RNA	B3GAT1	0.00421701873231644	ok		0
Standardpcaclusters	9	440	mAOC0321	mAOC-CD57	gene	RNA	B3GAT1	0.00127962291144179	ok		0
Standardpcaclusters	10	1898	mAOC0321	mAOC-CD57	gene	RNA	B3GAT1	5.69655885027469e-05	ok		0.000707247975810575
Standardpcaclusters	11	346	mAOC0321	mAOC-CD57	gene	RNA	B3GAT1	0.00596905839596465	ok		0
Standardpcaclusters	12	135	mAOC0321	mAOC-CD57	gene	RNA	B3GAT1	0.00447001846376354	ok		0
Standardpcaclusters	13	1222	mAOC0321	mAOC-CD57	gene	RNA	B3GAT1	0.000750797676499858	ok		0
Standardpcaclusters	14	84	mAOC0321	mAOC-CD57	gene	RNA	B3GAT1	0	ok		0
Standardpcaclusters	15	195	mAOC0321	mAOC-CD57	gene	RNA	B3GAT1	0.00681121288515419	ok		0
Standardpcaclusters	1	116	mAOC0324	mAOC-CD49d	gene	RNA	ITGA4	0.0571854443712492	ok		0.728275971563461
Standardpcaclusters	2	652	mAOC0324	mAOC-CD49d	gene	RNA	ITGA4	0.0123476772007166	ok		0.293386964615
Standardpcaclusters	3	2689	mAOC0324	mAOC-CD49d	gene	RNA	ITGA4	0.00343691289030991	ok		0.588568091539597
Standardpcaclusters	4	506	mAOC0324	mAOC-CD49d	gene	RNA	ITGA4	0.00513125014291592	ok		0.604371931803195
Standardpcaclusters	5	690	mAOC0324	mAOC-CD49d	gene	RNA	ITGA4	0.00904247018186758	ok		0.519400096919373
Standardpcaclusters	6	663	mAOC0324	mAOC-CD49d	gene	RNA	ITGA4	0.00950138004346555	ok		0.82102050626178
Standardpcaclusters	7	1552	mAOC0324	mAOC-CD49d	gene	RNA	ITGA4	0.000705910056354891	ok		0.382660521225102
Standardpcaclusters	8	2101	mAOC0324	mAOC-CD49d	gene	RNA	ITGA4	0.00347740856908318	ok		0.392115141718122
Standardpcaclusters	9	440	mAOC0324	mAOC-CD49d	gene	RNA	ITGA4	0.00670307483627266	ok		0.798096756984323
Standardpcaclusters	10	1898	mAOC0324	mAOC-CD49d	gene	RNA	ITGA4	0.00709788023133596	ok		0.44613732137505
Standardpcaclusters	11	346	mAOC0324	mAOC-CD49d	gene	RNA	ITGA4	0.00225987185078752	ok		0.552375332843974
Standardpcaclusters	12	135	mAOC0324	mAOC-CD49d	gene	RNA	ITGA4	0.028978163006955	ok		0.698831246924313
Standardpcaclusters	13	1222	mAOC0324	mAOC-CD49d	gene	RNA	ITGA4	0.012136473203835	ok		1.26763054634295
Standardpcaclusters	14	84	mAOC0324	mAOC-CD49d	gene	RNA	ITGA4	0.0558860587687039	ok		0.195999522231968
Standardpcaclusters	15	195	mAOC0324	mAOC-CD49d	gene	RNA	ITGA4	0.0189994115754559	ok		0.0409114061813406
Standardpcaclusters	1	116	mAOC0326	mAOC-CD5	gene	RNA	CD5	1.69391591780313	ok		0.168129284025949
Standardpcaclusters	2	652	mAOC0326	mAOC-CD5	gene	RNA	CD5	2.02863652333099	ok		0.0582634289978554
Standardpcaclusters	3	2689	mAOC0326	mAOC-CD5	gene	RNA	CD5	0.0424491196299482	ok		0.000937679107417872
Standardpcaclusters	4	506	mAOC0326	mAOC-CD5	gene	RNA	CD5	0.223270573557714	ok		0.00777452382199562
Standardpcaclusters	5	690	mAOC0326	mAOC-CD5	gene	RNA	CD5	0.0293046338885595	ok		0
Standardpcaclusters	6	663	mAOC0326	mAOC-CD5	gene	RNA	CD5	0.0797312840056885	ok		0
Standardpcaclusters	7	1552	mAOC0326	mAOC-CD5	gene	RNA	CD5	0.0235206038394029	ok		0.001083356237681
Standardpcaclusters	8	2101	mAOC0326	mAOC-CD5	gene	RNA	CD5	0.0170787349462908	ok		0.000367158199647641
Standardpcaclusters	9	440	mAOC0326	mAOC-CD5	gene	RNA	CD5	0.0296923461379368	ok		0
Standardpcaclusters	10	1898	mAOC0326	mAOC-CD5	gene	RNA	CD5	0.0117631704596615	ok		0.00030496685866206
Standardpcaclusters	11	346	mAOC0326	mAOC-CD5	gene	RNA	CD5	0.00433835235928898	ok		0
Standardpcaclusters	12	135	mAOC0326	mAOC-CD5	gene	RNA	CD5	0.0928729957119533	ok		0
Standardpcaclusters	13	1222	mAOC0326	mAOC-CD5	gene	RNA	CD5	0.154198663559469	ok		0.001079388178426
Standardpcaclusters	14	84	mAOC0326	mAOC-CD5	gene	RNA	CD5	0.0974382422911578	ok		0
Standardpcaclusters	15	195	mAOC0326	mAOC-CD5	gene	RNA	CD5	0.126415058119903	ok		0.00905631632048273
Standardpcaclusters	1	116	mAOC0330	mAOC-CD49b	gene	RNA	ITGA2	0.00756893577189409	ok		0
Standardpcaclusters	2	652	mAOC0330	mAOC-CD49b	gene	RNA	ITGA2	0.00432823941989051	ok		0
Standardpcaclusters	3	2689	mAOC0330	mAOC-CD49b	gene	RNA	ITGA2	0.00257658166922342	ok		0.320816162191381
Standardpcaclusters	4	506	mAOC0330	mAOC-CD49b	gene	RNA	ITGA2	0.000944105209866658	ok		0.0900985975486408
Standardpcaclusters	5	690	mAOC0330	mAOC-CD49b	gene	RNA	ITGA2	0.00470381278911658	ok		0.753556698590817
Standardpcaclusters	6	663	mAOC0330	mAOC-CD49b	gene	RNA	ITGA2	0.00274042430614636	ok		0.191290825728427
Standardpcaclusters	7	1552	mAOC0330	mAOC-CD49b	gene	RNA	ITGA2	6.82022839981548e-05	ok		0.472106985899454
Standardpcaclusters	8	2101	mAOC0330	mAOC-CD49b	gene	RNA	ITGA2	0.000592435701524053	ok		1.23208250320946
Standardpcaclusters	9	440	mAOC0330	mAOC-CD49b	gene	RNA	ITGA2	0.00131045022991917	ok		0.151660321527244
Standardpcaclusters	10	1898	mAOC0330	mAOC-CD49b	gene	RNA	ITGA2	0.000716256679931399	ok		1.13069261718634
Standardpcaclusters	11	346	mAOC0330	mAOC-CD49b	gene	RNA	ITGA2	0.000367002443877329	ok		0.701023976548157
Standardpcaclusters	12	135	mAOC0330	mAOC-CD49b	gene	RNA	ITGA2	0.0167172299367421	ok		0.105831946944538
Standardpcaclusters	13	1222	mAOC0330	mAOC-CD49b	gene	RNA	ITGA2	0.00191526697783386	ok		0.0476152284481829
Standardpcaclusters	14	84	mAOC0330	mAOC-CD49b	gene	RNA	ITGA2	0.0205059619097968	ok		0.540825086740638
Standardpcaclusters	15	195	mAOC0330	mAOC-CD49b	gene	RNA	ITGA2	0.00297236381107572	ok		0.0127036672186771
Standardpcaclusters	1	116	mAOC0331	mAOC-CD226	gene	RNA	CD226	0.187735219901635	ok		0.0529045794033422
Standardpcaclusters	2	652	mAOC0331	mAOC-CD226	gene	RNA	CD226	0.0451541307151122	ok		0
Standardpcaclusters	3	2689	mAOC0331	mAOC-CD226	gene	RNA	CD226	0.0105535645518359	ok		0.00288379602876343
Standardpcaclusters	4	506	mAOC0331	mAOC-CD226	gene	RNA	CD226	0.0254649651945018	ok		0.036711419364771
Standardpcaclusters	5	690	mAOC0331	mAOC-CD226	gene	RNA	CD226	0.0285444067466838	ok		0.00721988780965794
Standardpcaclusters	6	663	mAOC0331	mAOC-CD226	gene	RNA	CD226	0.0316896666073881	ok		0.0116832066428106
Standardpcaclusters	7	1552	mAOC0331	mAOC-CD226	gene	RNA	CD226	0.00809029600640422	ok		0.00205632036489759
Standardpcaclusters	8	2101	mAOC0331	mAOC-CD226	gene	RNA	CD226	0.0205163112257194	ok		0.00691836353114132
Standardpcaclusters	9	440	mAOC0331	mAOC-CD226	gene	RNA	CD226	0.0102548671667763	ok		0.00721158843967263
Standardpcaclusters	10	1898	mAOC0331	mAOC-CD226	gene	RNA	CD226	0.0275244578551081	ok		0.030453030409774
Standardpcaclusters	11	346	mAOC0331	mAOC-CD226	gene	RNA	CD226	0.00646910572575213	ok		0.0723471177109981
Standardpcaclusters	12	135	mAOC0331	mAOC-CD226	gene	RNA	CD226	0.0962303612713155	ok		0.0965389347327382
Standardpcaclusters	13	1222	mAOC0331	mAOC-CD226	gene	RNA	CD226	0.0772729579972572	ok		0.00960885096300623
Standardpcaclusters	14	84	mAOC0331	mAOC-CD226	gene	RNA	CD226	1.64972703434908	ok		1.11612092152812
Standardpcaclusters	15	195	mAOC0331	mAOC-CD226	gene	RNA	CD226	0.824611992191456	ok		0.41255859167549
Standardpcaclusters	1	116	mAOC0334	mAOC-CD96	gene	RNA	CD96	0.00334778725013812	ok		0.906116770296689
Standardpcaclusters	2	652	mAOC0334	mAOC-CD96	gene	RNA	CD96	0.0123634172878167	ok		0.0458923191332738
Standardpcaclusters	3	2689	mAOC0334	mAOC-CD96	gene	RNA	CD96	0.00435453412002049	ok		0.0226190745096762
Standardpcaclusters	4	506	mAOC0334	mAOC-CD96	gene	RNA	CD96	0.004126778474374	ok		0.0399630797251941
Standardpcaclusters	5	690	mAOC0334	mAOC-CD96	gene	RNA	CD96	0.00773128140081316	ok		0.000817392413186166
Standardpcaclusters	6	663	mAOC0334	mAOC-CD96	gene	RNA	CD96	0.00441099983162411	ok		0.0187814066534761
Standardpcaclusters	7	1552	mAOC0334	mAOC-CD96	gene	RNA	CD96	0.00722396981618733	ok		0.00961873497858321
Standardpcaclusters	8	2101	mAOC0334	mAOC-CD96	gene	RNA	CD96	0.00898603991250722	ok		0.00331037132106798
Standardpcaclusters	9	440	mAOC0334	mAOC-CD96	gene	RNA	CD96	0.00750181878050657	ok		0.00244511919525678
Standardpcaclusters	10	1898	mAOC0334	mAOC-CD96	gene	RNA	CD96	0.00681365905462285	ok		0.00244222128938558
Standardpcaclusters	11	346	mAOC0334	mAOC-CD96	gene	RNA	CD96	0.00534844890430127	ok		0.0122641853243214
Standardpcaclusters	12	135	mAOC0334	mAOC-CD96	gene	RNA	CD96	0.00451630122991341	ok		0.00385229482427921
Standardpcaclusters	13	1222	mAOC0334	mAOC-CD96	gene	RNA	CD96	0.00452849586792958	ok		0.0200138658538649
Standardpcaclusters	14	84	mAOC0334	mAOC-CD96	gene	RNA	CD96	0	ok		0.0697862560446995
Standardpcaclusters	15	195	mAOC0334	mAOC-CD96	gene	RNA	CD96	0.00506976019359963	ok		0
Standardpcaclusters	1	116	mAOC0336	mAOC-CD34	gene	RNA	CD34	0.274633312184628	ok		0.0889464664245403
Standardpcaclusters	2	652	mAOC0336	mAOC-CD34	gene	RNA	CD34	0.0240277033592879	ok		0.00347057147412785
Standardpcaclusters	3	2689	mAOC0336	mAOC-CD34	gene	RNA	CD34	1.16197106784933	ok		0.490272648058701
Standardpcaclusters	4	506	mAOC0336	mAOC-CD34	gene	RNA	CD34	1.00295914691958	ok		0.371559822677758
Standardpcaclusters	5	690	mAOC0336	mAOC-CD34	gene	RNA	CD34	0.978174012776815	ok		0.489266278497596
Standardpcaclusters	6	663	mAOC0336	mAOC-CD34	gene	RNA	CD34	0.699966642937723	ok		0.266385888798138
Standardpcaclusters	7	1552	mAOC0336	mAOC-CD34	gene	RNA	CD34	1.20404732966339	ok		0.298669257522023
Standardpcaclusters	8	2101	mAOC0336	mAOC-CD34	gene	RNA	CD34	1.16720376776846	ok		0.361566752753954
Standardpcaclusters	9	440	mAOC0336	mAOC-CD34	gene	RNA	CD34	0.648975136080405	ok		0.248270875979872
Standardpcaclusters	10	1898	mAOC0336	mAOC-CD34	gene	RNA	CD34	0.613629220796424	ok		0.188734718950916
Standardpcaclusters	11	346	mAOC0336	mAOC-CD34	gene	RNA	CD34	0.89055674025764	ok		0.323583527670124
Standardpcaclusters	12	135	mAOC0336	mAOC-CD34	gene	RNA	CD34	0.793576784882178	ok		0.386112689900826
Standardpcaclusters	13	1222	mAOC0336	mAOC-CD34	gene	RNA	CD34	0.954398746276631	ok		0.76053448299773
Standardpcaclusters	14	84	mAOC0336	mAOC-CD34	gene	RNA	CD34	0.494186150435457	ok		0.0517844457000186
Standardpcaclusters	15	195	mAOC0336	mAOC-CD34	gene	RNA	CD34	0.191952995344959	ok		0
Standardpcaclusters	1	116	mAOC0339	mAOC-CD133	gene	RNA	PROM1	0	ok		0.0290979306318836
Standardpcaclusters	2	652	mAOC0339	mAOC-CD133	gene	RNA	PROM1	0.00168522814675623	ok		0.00175491994863043
Standardpcaclusters	3	2689	mAOC0339	mAOC-CD133	gene	RNA	PROM1	0	ok		0.301447585486866
Standardpcaclusters	4	506	mAOC0339	mAOC-CD133	gene	RNA	PROM1	0	ok		0.17893456757219
Standardpcaclusters	5	690	mAOC0339	mAOC-CD133	gene	RNA	PROM1	0.00111192752477031	ok		0.094519567627549
Standardpcaclusters	6	663	mAOC0339	mAOC-CD133	gene	RNA	PROM1	0.00175696882185337	ok		0.175197617118955
Standardpcaclusters	7	1552	mAOC0339	mAOC-CD133	gene	RNA	PROM1	0	ok		0.211276301184275
Standardpcaclusters	8	2101	mAOC0339	mAOC-CD133	gene	RNA	PROM1	0.000286416938389409	ok		0.0702364900274049
Standardpcaclusters	9	440	mAOC0339	mAOC-CD133	gene	RNA	PROM1	0.00112606136213886	ok		0.0271949517423649
Standardpcaclusters	10	1898	mAOC0339	mAOC-CD133	gene	RNA	PROM1	0	ok		0.01773975869131
Standardpcaclusters	11	346	mAOC0339	mAOC-CD133	gene	RNA	PROM1	0	ok		0.0752567371730947
Standardpcaclusters	12	135	mAOC0339	mAOC-CD133	gene	RNA	PROM1	0.00440627640604983	ok		0.121261454248201
Standardpcaclusters	13	1222	mAOC0339	mAOC-CD133	gene	RNA	PROM1	0.000499375104652479	ok		0.512538098465917
Standardpcaclusters	14	84	mAOC0339	mAOC-CD133	gene	RNA	PROM1	0	ok		0
Standardpcaclusters	15	195	mAOC0339	mAOC-CD133	gene	RNA	PROM1	0	ok		0.00530668387046931
Standardpcaclusters	1	116	mAOC0341	mAOC-HLA-DRA	gene	RNA	HLA-DRA	0	ok		1.67467335250043
Standardpcaclusters	2	652	mAOC0341	mAOC-HLA-DRA	gene	RNA	HLA-DRA	0.00437942301504277	ok		3.76409456085444
Standardpcaclusters	3	2689	mAOC0341	mAOC-HLA-DRA	gene	RNA	HLA-DRA	0	ok		1.92604976692664
Standardpcaclusters	4	506	mAOC0341	mAOC-HLA-DRA	gene	RNA	HLA-DRA	0	ok		2.6062614592889
Standardpcaclusters	5	690	mAOC0341	mAOC-HLA-DRA	gene	RNA	HLA-DRA	0	ok		2.44680034714199
Standardpcaclusters	6	663	mAOC0341	mAOC-HLA-DRA	gene	RNA	HLA-DRA	0.000670984529210929	ok		1.40752211350775
Standardpcaclusters	7	1552	mAOC0341	mAOC-HLA-DRA	gene	RNA	HLA-DRA	0	ok		2.11314743544462
Standardpcaclusters	8	2101	mAOC0341	mAOC-HLA-DRA	gene	RNA	HLA-DRA	0	ok		2.64501744668376
Standardpcaclusters	9	440	mAOC0341	mAOC-HLA-DRA	gene	RNA	HLA-DRA	0	ok		1.53302875544613
Standardpcaclusters	10	1898	mAOC0341	mAOC-HLA-DRA	gene	RNA	HLA-DRA	0	ok		1.97215910494753
Standardpcaclusters	11	346	mAOC0341	mAOC-HLA-DRA	gene	RNA	HLA-DRA	0	ok		1.63810402250612
Standardpcaclusters	12	135	mAOC0341	mAOC-HLA-DRA	gene	RNA	HLA-DRA	0	ok		1.5531645949315
Standardpcaclusters	13	1222	mAOC0341	mAOC-HLA-DRA	gene	RNA	HLA-DRA	0	ok		1.69538713570626
Standardpcaclusters	14	84	mAOC0341	mAOC-HLA-DRA	gene	RNA	HLA-DRA	0	ok		0.0769849724236471
Standardpcaclusters	15	195	mAOC0341	mAOC-HLA-DRA	gene	RNA	HLA-DRA	0	ok		2.64462724130072
Standardpcaclusters	1	116	mAOC0440	mAOC-CD70	gene	RNA	CD70	0.387417156005868	ok		0.013957824215966
Standardpcaclusters	2	652	mAOC0440	mAOC-CD70	gene	RNA	CD70	0.179753961039681	ok		0.168279142461019
Standardpcaclusters	3	2689	mAOC0440	mAOC-CD70	gene	RNA	CD70	0.0818967371546055	ok		0.102522750843489
Standardpcaclusters	4	506	mAOC0440	mAOC-CD70	gene	RNA	CD70	0.100204870280697	ok		0.0371219072127357
