group_by	feature_id	feature_name	target_class	validation_assay	validation_feature	validation_signal	pearson_correlation	spearman_correlation	linear_model_slope	linear_model_r_squared	n_groups	min_cells_per_group	status	message
Standardpcaclusters	mAOC0584	mAOC-CD116	gene	RNA	CSF2RA	RNA log-normalized group mean	0.948852673634665	0.0142984864959416	4.12643237023898	0.900321396263652	15	84	ok	
Standardpcaclusters	mAOC0585	mAOC-FCER1A	gene	RNA	FCER1A	RNA log-normalized group mean	-0.279479840811242	-0.178731081199269	-0.0431886874234865	0.0781089814198772	15	84	ok	
Standardpcaclusters	mAOC0586	mAOC-CD50	gene	RNA	ICAM3	RNA log-normalized group mean	-0.700984776960943	-0.585714285714286	-0.108457527259228	0.491379657530984	15	84	ok	
Standardpcaclusters	mAOC0587	mAOC-CD210b	gene	RNA	IL10RB	RNA log-normalized group mean	0.0729942321251994	0.221428571428571	0.0827505062091762	0.00532815792354748	15	84	ok	
Standardpcaclusters	mAOC0588	mAOC-CD218a	gene	RNA	IL18R1	RNA log-normalized group mean	-0.403977540645193	-0.578571428571428	-0.2602062813697	0.163197853345739	15	84	ok	
Standardpcaclusters	mAOC0589	mAOC-IL1RAP	gene	RNA	IL1RAP	RNA log-normalized group mean	-0.526393801792193	-0.628571428571428	-0.159121067325969	0.277090434565238	15	84	ok	
Standardpcaclusters	mAOC0590	mAOC-CD360	gene	RNA	IL21R	RNA log-normalized group mean	-0.0386390269549321	0.217857142857143	-0.0298000297500918	0.00149297440402397	15	84	ok	
Standardpcaclusters	mAOC0591	mAOC-CD85f	gene	RNA	LILRA5	RNA log-normalized group mean	0.938330299639269	-0.182854599891902	16.5257622781693	0.88046375122112	15	84	ok	
Standardpcaclusters	mAOC0592	mAOC-CD85a	gene	RNA	LILRB3	RNA log-normalized group mean	0.975713382772423	-0.0504524979109513	27.2516521848976	0.952016605321204	15	84	ok	
Standardpcaclusters	mAOC0593	mAOC-CD6	gene	RNA	CD6	RNA log-normalized group mean	0.977073949351959	0.28368325730679	2.14861988247634	0.954673502502234	15	84	ok	
Standardpcaclusters	mAOC0598	mAOC-CD89	gene	RNA	FCAR	RNA log-normalized group mean	0.196452479206338	-0.0297670278893794	0.19153291342477	0.0385935765863168	15	84	ok	
Standardpcaclusters	mAOC0599	mAOC-CD23	gene	RNA	FCER2	RNA log-normalized group mean	-0.134390653384042	0.111716245374249	-0.0108582490304347	0.0180608477169896	15	84	ok	
Standardpcaclusters	mAOC0600	mAOC-CD316	gene	RNA	IGSF8	RNA log-normalized group mean	-0.342536881268092	-0.607142857142857	-0.659580242802527	0.117331515028871	15	84	ok	
Standardpcaclusters	mAOC0601	mAOC-CD126	gene	RNA	IL6R	RNA log-normalized group mean	0.305354006342872	0.564285714285714	0.232561508867865	0.0932410691896429	15	84	ok	
Standardpcaclusters	mAOC0602	mAOC-CD132	gene	RNA	IL2RG	RNA log-normalized group mean	0.547936024002427	0.367857142857143	0.168249937586869	0.300233886399588	15	84	ok	
Standardpcaclusters	mAOC0603	mAOC-CD130	gene	RNA	IL6ST	RNA log-normalized group mean	0.466224440244436	0.617857142857143	0.60098366257136	0.217365228681238	15	84	ok	
Standardpcaclusters	mAOC0604	mAOC-CD127	gene	RNA	IL7R	RNA log-normalized group mean	0.497392858280796	0.192857142857143	0.0419780344783917	0.24739965546874	15	84	ok	
Standardpcaclusters	mAOC0605	mAOC-CD158k	gene	RNA	KIR3DL2	RNA log-normalized group mean	0.422202903827064	0.117432562237304	42.835481767547	0.178255292000005	15	84	ok	
Standardpcaclusters	mAOC0606	mAOC-CD98	gene	RNA	SLC3A2	RNA log-normalized group mean	0.258339197567332	0.182142857142857	0.308713835532076	0.0667391409997328	15	84	ok	
Standardpcaclusters	mAOC0607	mAOC-TGFBR2	gene	RNA	TGFBR2	RNA log-normalized group mean	-0.133174056311345	-0.139285714285714	-0.041740668057933	0.0177353292744174	15	84	ok	
Standardpcaclusters	mAOC0608	mAOC-CDH8	gene	RNA	CDH8	RNA log-normalized group mean	-0.231580334204546	0.0893010836681381	-14.2518284854913	0.0536294511902892	15	84	ok	
Standardpcaclusters	mAOC0610	mAOC-CD334	gene	RNA	FGFR4	RNA log-normalized group mean	-0.407169506622619	-0.815170780487466	-76.6665339791832	0.165787007123307	15	84	ok	
Standardpcaclusters	mAOC0611	mAOC-CD166	gene	RNA	ALCAM	RNA log-normalized group mean	0.0574039922390683	0.535714285714286	0.0620534528386249	0.00329521832498301	15	84	ok	
Standardpcaclusters	mAOC0613	mAOC-CD66a	gene	RNA	CEACAM1	RNA log-normalized group mean	0.0564819463377435	0.201966121755174	0.715029562258072	0.00319021026209972	15	84	ok	
Standardpcaclusters	mAOC0614	mAOC-F2	gene	RNA	F2	RNA log-normalized group mean	0.0369293820468813	-0.208403389581637	1.60984447110815	0.00136377925836452	15	84	ok	
Standardpcaclusters	mAOC0615	mAOC-SIGIRR	gene	RNA	SIGIRR	RNA log-normalized group mean	-0.5612831144481	-0.614285714285714	-3.85190685834825	0.315038734564559	15	84	ok	
Standardpcaclusters	mAOC0616	mAOC-CTSS	gene	RNA	CTSS	RNA log-normalized group mean	-0.194563706050162	-0.075	-0.00917318330697199	0.0378550357119737	15	84	ok	
Standardpcaclusters	mAOC0617	mAOC-CSF3	gene	RNA	CSF3	RNA log-normalized group mean	-0.0425143136034669	0.440015278573541	-0.125473390860396	0.00180746686117393	15	84	ok	
Standardpcaclusters	mAOC0618	mAOC-SORT1	gene	RNA	SORT1	RNA log-normalized group mean	0.073045836341669	-0.0464285714285714	1.11471258746504	0.00533569420685388	15	84	ok	
Standardpcaclusters	mAOC0619	mAOC-ROR2	gene	RNA	ROR2	RNA log-normalized group mean	-0.292079583492605	-0.419357532398603	-1.11437481308722	0.0853104830932139	15	84	ok	
Standardpcaclusters	mAOC0629	mAOC-TSPAN8	gene	RNA	TSPAN8	RNA log-normalized group mean	0.21787745918601	0.238236127782988	1.10869759699696	0.0474705872213514	15	84	ok	
Standardpcaclusters	mAOC0630	mAOC-CD84	gene	RNA	CD84	RNA log-normalized group mean	0.966248604864079	0.462071603585915	0.0110128933457231	0.93363636640178	15	84	ok	
Standardpcaclusters	mAOC363	mAOC-CD47	gene	RNA	CD47	RNA log-normalized group mean	0.388577161134751	0.403571428571428	0.47884617100226	0.150992210155542	15	84	ok	
Standardpcaclusters	mAOC365	mAOC-CD29	gene	RNA	ITGB1	RNA log-normalized group mean	-0.265996383843785	-0.297492950334051	-0.000376000142430916	0.0707540762179703	15	84	ok	
Standardpcaclusters	mAOC366	mAOC-CD244	gene	RNA	CD244	RNA log-normalized group mean	0.749940588244974	0.767857142857143	4.59661170669356	0.562410885897218	15	84	ok	
Standardpcaclusters	mAOC373	mAOC-CD81	gene	RNA	CD81	RNA log-normalized group mean	0.0227464496888566	-0.435714285714286	0.135302892370698	0.000517400973447665	15	84	ok	
Standardpcaclusters	mAOC374	mAOC-CD32	gene	RNA	FCGR2A	RNA log-normalized group mean	0.739778156097074	0.218221793920043	0.0174187823183979	0.547271720238386	15	84	ok	
Standardpcaclusters	mAOC375	mAOC-CD162	gene	RNA	SELPLG	RNA log-normalized group mean	-0.263463671468629	-0.367614977438518	-0.00156905311508146	0.0694131061837296	15	84	ok	
Standardpcaclusters	mAOC376	mAOC-CD357	gene	RNA	TNFRSF18	RNA log-normalized group mean	-0.36714686004922	-0.421428571428571	-0.0228381547757897	0.134796816844002	15	84	ok	
Standardpcaclusters	mAOC377	mAOC-CD326	gene	RNA	EPCAM	RNA log-normalized group mean	-0.236327761833095	-0.110398807699315	-0.0019632915237437	0.0558508110130399	15	84	ok	
Standardpcaclusters	mAOC378	mAOC-TGFBI	gene	RNA	TGFBI	RNA log-normalized group mean	-0.0507576295015078	0.24238865567066	-0.0514383330411797	0.00257633695261234	15	84	ok	
Standardpcaclusters	mAOC379	mAOC-CD68	gene	RNA	CD68	RNA log-normalized group mean	-0.143290248059235	-0.371153744479045	-0.000200736899946896	0.0205320951888772	15	84	ok	
Standardpcaclusters	mAOC381	mAOC-CD102	gene	RNA	ICAM2	RNA log-normalized group mean	-0.0515117653309433	-0.0689278082697221	-0.000131825085347292	0.00265346196751018	15	84	ok	
Standardpcaclusters	mAOC382	mAOC-TIGIT	gene	RNA	TIGIT	RNA log-normalized group mean	0.496596055689155	0.0221313334068995	0.483907184761771	0.246607642526026	15	84	ok	
Standardpcaclusters	mAOC383	mAOC-CD146	gene	RNA	MCAM	RNA log-normalized group mean	0.392467025240307	-0.247313608934125	2.45478459029941	0.154030365900976	15	84	ok	
Standardpcaclusters	mAOC384	mAOC-CD158b2	gene	RNA	KIR2DL3	RNA log-normalized group mean	-0.0798798330062124	-0.153061224489796	-0.002703870123113	0.00638078772110037	15	84	ok	
Standardpcaclusters	mAOC386	mAOC-CD85j	gene	RNA	LILRB1	RNA log-normalized group mean	-0.117214866774429	0.217041144351921	-0.000414760441975904	0.013739324992947	15	84	ok	
Standardpcaclusters	mAOC387	mAOC-CD119	gene	RNA	IFNGR1	RNA log-normalized group mean	0.424305985567633	0.407142857142857	2.33272897246045	0.18003556938852	15	84	ok	
Standardpcaclusters	mAOC388	mAOC-CD305	gene	RNA	LAIR1	RNA log-normalized group mean	-0.00918676875363048	0.123717914826348	-2.57319889806837e-06	8.43967201326813e-05	15	84	ok	
Standardpcaclusters	mAOC391	mAOC-CD304	gene	RNA	NRP1	RNA log-normalized group mean	-0.0339758806763639	0.358591218991294	-0.000217165715936213	0.00115436046773451	15	84	ok	
Standardpcaclusters	mAOC392	mAOC-CD352	gene	RNA	SLAMF6	RNA log-normalized group mean	-0.270010246376621	-0.649001180003218	-0.014477351577231	0.0729055331483634	15	84	ok	
Standardpcaclusters	mAOC411	mAOC-CD122	gene	RNA	IL2RB	RNA log-normalized group mean	0.64904888857773	-0.039426776550296	2.2393531297547	0.421264459763987	15	84	ok	
Standardpcaclusters	mAOC413	mAOC-CD116	gene	RNA	CSF2RA	RNA log-normalized group mean	0.948852673634665	0.0142984864959416	4.12643237023898	0.900321396263652	15	84	ok	
Standardpcaclusters	mAOC415	mAOC-CD158b1	gene	RNA	KIR2DL2	RNA log-normalized group mean	NA	NA	NA	NA	0	NA	insufficient_groups	Need at least 3 complete groups
Standardpcaclusters	mAOC416	mAOC-CD278	gene	RNA	ICOS	RNA log-normalized group mean	0.643667263902179	0.168007216327313	0.46373060346895	0.414307546619318	15	84	ok	
Standardpcaclusters	mAOC417	mAOC-CD18	gene	RNA	ITGB2	RNA log-normalized group mean	0.770141575273965	0.717857142857143	4.22345222612923	0.593118045965463	15	84	ok	
Standardpcaclusters	mAOC419	mAOC-CD11a	gene	RNA	ITGAL	RNA log-normalized group mean	0.726509911947255	0.821428571428571	7.16273052424579	0.527816652157607	15	84	ok	
Standardpcaclusters	mAOC421	mAOC-CD37	gene	RNA	CD37	RNA log-normalized group mean	0.773404491216852	0.0285714285714286	0.661963914874521	0.598154507034398	15	84	ok	
Standardpcaclusters	mAOC422	mAOC-CD26	gene	RNA	DPP4	RNA log-normalized group mean	0.788498677404376	0.459338878682122	7.5705110583617	0.621730164268451	15	84	ok	
Standardpcaclusters	mAOC423	mAOC-CD39	gene	RNA	ENTPD1	RNA log-normalized group mean	0.267569996868005	0.516449006891848	0.467136066299154	0.0715937032239444	15	84	ok	
Standardpcaclusters	mAOC426	mAOC-CD172a	gene	RNA	SIRPA	RNA log-normalized group mean	0.945623919013383	0.329751222057021	8.25249095404462	0.894204596210229	15	84	ok	
