feature_id	feature_name	target_class	assay	group_by	expected_positive_groups	prior_method	prior_confidence	observed_adt_positive_groups	observed_validation_high_groups	adt_validation_overlap_groups	expected_adt_overlap_groups	expected_validation_overlap_groups	step5_needs_manual_review	step5_review_reason	target_status	n_cells	n_nonzero_raw	zero_rate	nonzero_rate	mean_clr	median_clr	sd_clr	min_clr	q05_clr	q25_clr	q75_clr	q95_clr	max_clr	dynamic_range_clr	raw_mean_umi	raw_median_umi	raw_total_umi	selected_threshold_clr	selected_threshold_method	positive_rate	positive_n_cells	negative_n_cells	target_n_cells	non_target_n_cells	target_positive_rate	non_target_positive_rate	snr_raw	tnr_raw	target_dropout_pct	positive_cv_raw	distribution_status	gmm_quality_status	gmm_quality_message	adt_signal_class	adt_signal_reason	message
mAOC0610	mAOC-CD334	gene	ADT	Adult_cHSPCs_Ultima_majority_voting		llm_marker_prior:no_vote	0.9	MKP;Monocyte;NK/T	ERYP;MEBEMP-L;MKP	MKP			FALSE		no_target_groups	13289	761	94.273459	5.726541	0.04575	0	0.21423	0	0	0	0	0.437148	3.312107	0.437148	0.425239	0	5651	0.798811	noise_3sd	2.159681	287	13002	0	13289	NA	NA	324.116808	NA	NA	36.080245	ok	rare_positive	Positive rate is below pass threshold.	no_target_detected_signal	No expected target groups, but thresholded ADT signal is detected.	; No expected_positive_groups available for TNR.
mAOC0611	mAOC-CD166	gene	ADT	Adult_cHSPCs_Ultima_majority_voting	HSC_MPP	local_marker_prior	0.95	CLP;GMP-L;HSC_MPP	CLP;GMP-L;Monocyte	CLP;GMP-L	HSC_MPP		TRUE	No observed validation-high group overlaps expected prior groups.	ok	13289	9238	30.483859	69.516141	1.00049	0.971309	0.869392	0	0	0	1.673784	2.494369	4.31301	2.494369	4.287456	2	56976	0.946715	noise_3sd	51.320641	6820	6469	8254	5035	68.597044	22.999007	18.188739	2.152334	14.126484	32.194607	ok	trimodal_candidate	BIC selected k=3; inspect both threshold candidates.	target_enriched	Target cells are enriched by raw TNR and thresholded positive rate.	; 
mAOC0613	mAOC-CD66a	gene	ADT	Adult_cHSPCs_Ultima_majority_voting	Monocyte	local_marker_prior	0.95	MKP;Monocyte;NK/T	CLP;HSC_MPP;NK/T	NK/T	Monocyte		TRUE	No observed validation-high group overlaps expected prior groups.	ok	13289	1133	91.474152	8.525848	0.080183	0	0.298386	0	0	0	0	0.656912	3.560209	0.656912	0.710136	0	9437	0.864277	noise_3sd	3.920536	521	12768	195	13094	8.717949	3.849091	247.895987	5.688345	76.410256	29.16481	ok	rare_positive	Positive rate is below pass threshold.	rare_or_ambiguous	Low positive rate without clear target enrichment.	; 
mAOC0614	mAOC-F2	gene	ADT	Adult_cHSPCs_Ultima_majority_voting		llm_marker_prior:no_vote	0.9	HSC_MPP;Monocyte;NK/T	GMP-L;HSC_MPP;MKP	HSC_MPP			FALSE		no_target_groups	13289	1518	88.577019	11.422981	0.128313	0	0.407141	0	0	0	0	1.135663	3.974987	1.135663	0.906991	0	12053	0.886512	noise_3sd	6.456468	858	12431	0	13289	NA	NA	178.045307	NA	NA	30.175771	ok	trimodal_candidate	BIC selected k=3; inspect both threshold candidates.	no_target_detected_signal	No expected target groups, but thresholded ADT signal is detected.	; No expected_positive_groups available for TNR.
mAOC0615	mAOC-SIGIRR	gene	ADT	Adult_cHSPCs_Ultima_majority_voting		llm_marker_prior:no_vote	0.82	CLP;Monocyte;NK/T	ERYP;GMP-L;MEBEMP-L				FALSE		no_target_groups	13289	1581	88.102942	11.897058	0.099782	0	0.303182	0	0	0	0	0.834463	2.449962	0.834463	0.518399	0	6889	0.779062	noise_3sd	5.41049	719	12570	0	13289	NA	NA	100.362525	NA	NA	28.145827	ok	trimodal_candidate	BIC selected k=3; inspect both threshold candidates.	no_target_detected_signal	No expected target groups, but thresholded ADT signal is detected.	; No expected_positive_groups available for TNR.
mAOC0616	mAOC-CTSS	gene	ADT	Adult_cHSPCs_Ultima_majority_voting	B;Monocyte	llm_marker_prior	0.88	B;MKP;NK/T	B;CLP;Monocyte	B	B	B;Monocyte	FALSE		ok	13289	282	97.877944	2.122056	0.010646	0	0.078081	0	0	0	0	0	1.241788	0	0.138686	0	1843	0.746929	noise_3sd	0.285951	38	13251	847	12442	0.118064	0.29738	403.834556	2.209842	96.576151	13.613382	ok	rare_positive	Positive rate is below pass threshold.	distribution_detected_but_off_target	A thresholded ADT-positive population exists, but it is not enriched in the expected target groups.	; 
mAOC0617	mAOC-CSF3	gene	ADT	Adult_cHSPCs_Ultima_majority_voting		llm_marker_prior:no_vote	0.85	MKP;Monocyte;NK/T	HSC_MPP;MKP;Monocyte	MKP;Monocyte			FALSE		no_target_groups	13289	593	95.537663	4.462337	0.032832	0	0.170904	0	0	0	0	0	2.288539	0	0.291444	0	3873	0.771507	noise_3sd	1.670555	222	13067	0	13289	NA	NA	311.2146	NA	NA	27.480963	ok	rare_positive	Positive rate is below pass threshold.	no_target_detected_signal	No expected target groups, but thresholded ADT signal is detected.	; No expected_positive_groups available for TNR.
mAOC0618	mAOC-SORT1	gene	ADT	Adult_cHSPCs_Ultima_majority_voting		llm_marker_prior:no_vote	0.82	MKP;Monocyte;NK/T	MEBEMP-L;MKP;Monocyte	MKP;Monocyte			FALSE		no_target_groups	13289	4125	68.95929	31.04071	0.567752	0	0.999205	0	0	0	0.648822	2.910058	4.913446	2.910058	5.494319	0	73014	1.065735	noise_3sd	21.64196	2876	10413	0	13289	NA	NA	152.343009	NA	NA	30.978577	ok	trimodal_candidate	BIC selected k=3; inspect both threshold candidates.	no_target_detected_signal	No expected target groups, but thresholded ADT signal is detected.	; No expected_positive_groups available for TNR.
mAOC0619	mAOC-ROR2	gene	ADT	Adult_cHSPCs_Ultima_majority_voting		llm_marker_prior:no_vote	0.85	MKP;Monocyte;NK/T	ERYP;MEBEMP-L;MKP	MKP			FALSE		no_target_groups	13289	670	94.958236	5.041764	0.040354	0	0.198416	0	0	0	0	0.279726	3.403597	0.279726	0.393182	0	5225	0.846552	noise_3sd	1.866205	248	13041	0	13289	NA	NA	336.586625	NA	NA	27.605841	ok	rare_positive	Positive rate is below pass threshold.	no_target_detected_signal	No expected target groups, but thresholded ADT signal is detected.	; No expected_positive_groups available for TNR.
mAOC0629	mAOC-TSPAN8	gene	ADT	Adult_cHSPCs_Ultima_majority_voting		llm_marker_prior:no_vote	0.9	HSC_MPP;MKP;NK/T	HSC_MPP;MEBEMP-L;MKP	HSC_MPP;MKP			FALSE		no_target_groups	13289	2282	82.827903	17.172097	0.228623	0	0.575809	0	0	0	0	1.780745	4.204924	1.780745	1.70675	0	22681	0.939955	noise_3sd	10.723154	1425	11864	0	13289	NA	NA	159.6755	NA	NA	29.667222	ok	trimodal_candidate	BIC selected k=3; inspect both threshold candidates.	no_target_detected_signal	No expected target groups, but thresholded ADT signal is detected.	; No expected_positive_groups available for TNR.
mAOC0630	mAOC-CD84	gene	ADT	Adult_cHSPCs_Ultima_majority_voting		local_marker_prior:no_vote	0.95	B;MKP;Monocyte	B;MEBEMP-L;MKP	B;MKP			FALSE		no_target_groups	13289	4	99.9699	0.0301	9.2e-05	0	0.007215	0	0	0	0	0	0.632959	0	0.000301	0	4	NA		NA	NA	NA	0	13289	NA	NA	NA	NA	NA	NA	fit_failed	fit_failed	Too few cells in fit input.	no_target_no_signal	No expected target groups and global raw/CLR signal is low.	Too few cells in fit input.; No expected_positive_groups available for TNR.
mAOC363	mAOC-CD47	gene	ADT	Adult_cHSPCs_Ultima_majority_voting		local_marker_prior:no_vote	0.95	MKP;Monocyte;NK/T	B;CLP;Monocyte	Monocyte			FALSE		no_target_groups	13289	1054	92.068628	7.931372	0.054088	0	0.203347	0	0	0	0	0.528491	2.369738	0.528491	0.330273	0	4389	0.734651	noise_3sd	2.483257	330	12959	0	13289	NA	NA	125.347973	NA	NA	27.355185	ok	rare_positive	Positive rate is below pass threshold.	no_target_detected_signal	No expected target groups, but thresholded ADT signal is detected.	; No expected_positive_groups available for TNR.
mAOC365	mAOC-CD29	gene	ADT	Adult_cHSPCs_Ultima_majority_voting		local_marker_prior:no_vote	0.95	B;GMP-L;MKP	ERYP;MKP;Monocyte	MKP			FALSE		no_target_groups	13289	40	99.698999	0.301001	0.000375	0	0.008078	0	0	0	0	0	0.371303	0	0.008278	0	110	NA		NA	NA	NA	0	13289	NA	NA	NA	NA	NA	NA	fit_failed	fit_failed	Too few cells in fit input.	no_target_no_signal	No expected target groups and global raw/CLR signal is low.	Too few cells in fit input.; No expected_positive_groups available for TNR.
mAOC366	mAOC-CD244	gene	ADT	Adult_cHSPCs_Ultima_majority_voting	CLP;GMP-L;HSC_MPP;NK/T	llm_marker_prior	0.82	CLP;GMP-L;HSC_MPP	CLP;GMP-L;HSC_MPP	CLP;GMP-L;HSC_MPP	CLP;GMP-L;HSC_MPP	CLP;GMP-L;HSC_MPP	FALSE		ok	13289	6721	49.424336	50.575664	0.518495	0.435689	0.601124	0	0	0	0.967655	1.665837	2.862902	1.665837	1.549853	1	20596	0.84037	noise_3sd	30.318308	4029	9260	9539	3750	40.213859	5.146667	11.359063	4.807109	35.611699	26.686048	ok	trimodal_candidate	BIC selected k=3; inspect both threshold candidates.	target_enriched	Target cells are enriched by raw TNR and thresholded positive rate.	; 
mAOC373	mAOC-CD81	gene	ADT	Adult_cHSPCs_Ultima_majority_voting		llm_marker_prior:no_vote	0.82	MKP;Monocyte;NK/T	GMP-L;MEBEMP-L;NK/T	NK/T			FALSE		no_target_groups	13289	1191	91.0377	8.9623	0.06991	0	0.245409	0	0	0	0	0.593737	2.334646	0.593737	0.455339	0	6051	0.755168	noise_3sd	3.79261	504	12785	0	13289	NA	NA	128.900375	NA	NA	25.939322	ok	rare_positive	Positive rate is below pass threshold.	no_target_detected_signal	No expected target groups, but thresholded ADT signal is detected.	; No expected_positive_groups available for TNR.
mAOC374	mAOC-CD32	gene	ADT	Adult_cHSPCs_Ultima_majority_voting	Monocyte	local_marker_prior	0.95	B;MKP;NK/T	ERYP;MKP;Monocyte	MKP		Monocyte	TRUE	No observed ADT-high group overlaps expected prior groups.	ok	13289	64	99.518399	0.481601	0.002141	0	0.038648	0	0	0	0	0	2.269038	0	0.006923	0	92	1.189041	noise_3sd	0.01505	2	13287	195	13094	0	0.015274	1200	0	100	39.667041	ok	rare_positive	Positive rate is below pass threshold.	distribution_detected_but_off_target	A thresholded ADT-positive population exists, but it is not enriched in the expected target groups.	; 
mAOC375	mAOC-CD162	gene	ADT	Adult_cHSPCs_Ultima_majority_voting		llm_marker_prior:no_vote	0.85	GMP-L;HSC_MPP	CLP;Monocyte;NK/T				FALSE		no_target_groups	13289	10	99.92475	0.07525	0.000383	0	0.014429	0	0	0	0	0	0.582939	0	0.000753	0	10	NA		NA	NA	NA	0	13289	NA	NA	NA	NA	NA	NA	fit_failed	fit_failed	Too few cells in fit input.	no_target_no_signal	No expected target groups and global raw/CLR signal is low.	Too few cells in fit input.; No expected_positive_groups available for TNR.
mAOC376	mAOC-CD357	gene	ADT	Adult_cHSPCs_Ultima_majority_voting	NK/T	local_marker_prior	0.95	GMP-L;MKP;NK/T	B;CLP;HSC_MPP		NK/T		TRUE	No observed validation-high group overlaps expected prior groups.	ok	13289	85	99.360373	0.639627	0.001729	0	0.0242	0	0	0	0	0	0.75458	0	0.028445	0	378	NA		NA	NA	NA	116	13173	NA	NA	NA	0.908483	97.413793	NA	unimodal_like	unimodal_like	BIC did not support k >= 2.	no_target_enrichment	No threshold and no clear target raw enrichment.	BIC did not support k >= 2.; 
mAOC377	mAOC-CD326	gene	ADT	Adult_cHSPCs_Ultima_majority_voting		local_marker_prior:no_vote	0.95	HSC_MPP;MEBEMP-L;Monocyte	ERYP;MEBEMP-L;MKP	MEBEMP-L			FALSE		no_target_groups	13289	10	99.92475	0.07525	0.000452	0	0.024183	0	0	0	0	0	2.280451	0	0.001731	0	23	NA		NA	NA	NA	0	13289	NA	NA	NA	NA	NA	NA	fit_failed	fit_failed	Too few cells in fit input.	no_target_no_signal	No expected target groups and global raw/CLR signal is low.	Too few cells in fit input.; No expected_positive_groups available for TNR.
mAOC378	mAOC-TGFBI	gene	ADT	Adult_cHSPCs_Ultima_majority_voting		llm_marker_prior:no_vote	0.85	B;Monocyte;NK/T	CLP;GMP-L;Monocyte	Monocyte			FALSE		no_target_groups	13289	219	98.35202	1.64798	0.006916	0	0.059176	0	0	0	0	0	1.297354	0	0.058394	0	776	1.034744	noise_3sd	0.01505	2	13287	0	13289	NA	NA	86.729765	NA	NA	11.95665	ok	rare_positive	Positive rate is below pass threshold.	no_target_detected_signal	No expected target groups, but thresholded ADT signal is detected.	; No expected_positive_groups available for TNR.
mAOC379	mAOC-CD68	gene	ADT	Adult_cHSPCs_Ultima_majority_voting	Monocyte	local_marker_prior	0.95	HSC_MPP	CLP;MKP;Monocyte			Monocyte	TRUE	No observed ADT-high group overlaps expected prior groups.	ok	13289	4	99.9699	0.0301	0.00015	0	0.008928	0	0	0	0	0	0.612048	0	0.000301	0	4	NA		NA	NA	NA	195	13094	NA	NA	NA	0	100	NA	fit_failed	fit_failed	Too few cells in fit input.	no_target_enrichment	No threshold and no clear target raw enrichment.	Too few cells in fit input.; 
mAOC381	mAOC-CD102	gene	ADT	Adult_cHSPCs_Ultima_majority_voting	HSC_MPP	local_marker_prior	0.95	HSC_MPP;MEBEMP-L	ERYP;MEBEMP-L;MKP	MEBEMP-L	HSC_MPP		TRUE	No observed validation-high group overlaps expected prior groups.	ok	13289	5	99.962375	0.037625	0.000184	0	0.010466	0	0	0	0	0	0.667563	0	0.000376	0	5	NA		NA	NA	NA	8254	5035	NA	NA	NA	0.048461	99.951539	NA	fit_failed	fit_failed	Too few cells in fit input.	no_target_enrichment	No threshold and no clear target raw enrichment.	Too few cells in fit input.; 
mAOC382	mAOC-TIGIT	gene	ADT	Adult_cHSPCs_Ultima_majority_voting	NK/T	local_marker_prior	0.95	MKP;Monocyte;NK/T	B;CLP;NK/T	NK/T	NK/T	NK/T	FALSE		ok	13289	193	98.547671	1.452329	0.006119	0	0.05439	0	0	0	0	0	0.851542	0	0.087817	0	1167	0.583147	noise_3sd	0.270901	36	13253	116	13173	1.724138	0.258104	561.770382	2.181945	85.344828	10.167275	ok	rare_positive	Positive rate is below pass threshold.	rare_target_enriched	Low global positive rate but target cells are enriched.	; 
mAOC383	mAOC-CD146	gene	ADT	Adult_cHSPCs_Ultima_majority_voting		local_marker_prior:no_vote	0.95	B;MKP;NK/T	CLP;HSC_MPP;MKP	MKP			FALSE		no_target_groups	13289	249	98.12627	1.87373	0.00855	0	0.068281	0	0	0	0	0	1.135307	0	0.12484	0	1659	0.797161	noise_3sd	0.195651	26	13263	0	13289	NA	NA	803.986204	NA	NA	10.743169	ok	rare_positive	Positive rate is below pass threshold.	no_target_detected_signal	No expected target groups, but thresholded ADT signal is detected.	; No expected_positive_groups available for TNR.
mAOC384	mAOC-CD158b2	gene	ADT	Adult_cHSPCs_Ultima_majority_voting	NK/T	local_marker_prior	0.95	CLP;HSC_MPP	HSC_MPP;NK/T	HSC_MPP		NK/T	TRUE	No observed ADT-high group overlaps expected prior groups.	ok	13289	4	99.9699	0.0301	0.000112	0	0.00737	0	0	0	0	0	0.566387	0	0.000301	0	4	NA		NA	NA	NA	116	13173	NA	NA	NA	0	100	NA	fit_failed	fit_failed	Too few cells in fit input.	no_target_enrichment	No threshold and no clear target raw enrichment.	Too few cells in fit input.; 
mAOC386	mAOC-CD85j	gene	ADT	Adult_cHSPCs_Ultima_majority_voting	Monocyte;NK/T	local_marker_prior	0.95	B;HSC_MPP;MKP	B;CLP;Monocyte	B		Monocyte	TRUE	No observed ADT-high group overlaps expected prior groups.	ok	13289	30	99.774249	0.225751	0.000459	0	0.013511	0	0	0	0	0	0.612973	0	0.003161	0	42	NA		NA	NA	NA	311	12978	NA	NA	NA	0.321543	99.678457	NA	fit_failed	fit_failed	Too few cells in fit input.	no_target_enrichment	No threshold and no clear target raw enrichment.	Too few cells in fit input.; 
mAOC387	mAOC-CD119	gene	ADT	Adult_cHSPCs_Ultima_majority_voting		llm_marker_prior:no_vote	0.82	GMP-L;HSC_MPP;MEBEMP-L	B;HSC_MPP;Monocyte	HSC_MPP			FALSE		no_target_groups	13289	12879	3.085258	96.914742	1.920288	2.012515	0.755362	0	0.634297	1.464603	2.486266	3.003439	3.906374	2.369142	9.896004	8	131508	0.954764	noise_3sd	89.005945	11828	1461	0	13289	NA	NA	6.812401	NA	NA	27.816442	ok	trimodal_candidate	BIC selected k=3; inspect both threshold candidates.	no_target_broad_signal	No expected target groups but most cells are above threshold.	; No expected_positive_groups available for TNR.
mAOC388	mAOC-CD305	gene	ADT	Adult_cHSPCs_Ultima_majority_voting	HSC_MPP;Monocyte	llm_marker_prior	0.85	HSC_MPP	CLP;Monocyte;NK/T		HSC_MPP	Monocyte	FALSE		ok	13289	1	99.992475	0.007525	2.9e-05	0	0.003306	0	0	0	0	0	0.381061	0	7.5e-05	0	1	NA		NA	NA	NA	8449	4840	NA	NA	NA	0.011836	99.988164	NA	fit_failed	fit_failed	Too few cells in fit input.	no_target_enrichment	No threshold and no clear target raw enrichment.	Too few cells in fit input.; 
mAOC391	mAOC-CD304	gene	ADT	Adult_cHSPCs_Ultima_majority_voting		local_marker_prior:no_vote	0.95	HSC_MPP;MEBEMP-L;Monocyte	CLP;MEBEMP-L;Monocyte	MEBEMP-L;Monocyte			FALSE		no_target_groups	13289	27	99.796824	0.203176	0.001099	0	0.025443	0	0	0	0	0	0.654622	0	0.002032	0	27	NA		NA	NA	NA	0	13289	NA	NA	NA	NA	NA	NA	fit_failed	fit_failed	Too few cells in fit input.	no_target_no_signal	No expected target groups and global raw/CLR signal is low.	Too few cells in fit input.; No expected_positive_groups available for TNR.
mAOC392	mAOC-CD352	gene	ADT	Adult_cHSPCs_Ultima_majority_voting	B;NK/T	local_marker_prior	0.95	CLP;MKP;Monocyte	B;GMP-L;NK/T			B;NK/T	TRUE	No observed ADT-high group overlaps expected prior groups.	ok	13289	8	99.9398	0.0602	0.000332	0	0.013774	0	0	0	0	0	0.656973	0	0.000602	0	8	NA		NA	NA	NA	768	12521	NA	NA	NA	0	100	NA	fit_failed	fit_failed	Too few cells in fit input.	no_target_enrichment	No threshold and no clear target raw enrichment.	Too few cells in fit input.; 
mAOC411	mAOC-CD122	gene	ADT	Adult_cHSPCs_Ultima_majority_voting	NK/T	local_marker_prior	0.95	CLP;Monocyte;NK/T	HSC_MPP;MKP;NK/T	NK/T	NK/T	NK/T	FALSE		ok	13289	1021	92.316954	7.683046	0.057	0	0.220908	0	0	0	0	0.550945	2.785597	0.550945	0.330574	0	4393	0.625527	noise_3sd	3.311009	440	12849	116	13173	25.862069	3.112427	164.290313	4.403854	46.551724	31.594118	ok	rare_positive	Positive rate is below pass threshold.	rare_target_enriched	Low global positive rate but target cells are enriched.	; 
mAOC413	mAOC-CD116	gene	ADT	Adult_cHSPCs_Ultima_majority_voting	GMP-L;Monocyte	local_marker_prior	0.95	CLP;Monocyte;NK/T	CLP;GMP-L;Monocyte	CLP;Monocyte	Monocyte	GMP-L;Monocyte	FALSE		ok	13289	2259	83.000978	16.999022	0.214061	0	0.584142	0	0	0	0	1.492931	4.314588	1.492931	1.591692	0	21152	0.953842	noise_3sd	8.744074	1162	12127	858	12431	29.95338	7.280187	122.625148	11.037015	63.403263	42.717914	ok	trimodal_candidate	BIC selected k=3; inspect both threshold candidates.	target_enriched	Target cells are enriched by raw TNR and thresholded positive rate.	; 
mAOC415	mAOC-CD158b1	gene	ADT	Adult_cHSPCs_Ultima_majority_voting	NK/T	llm_marker_prior	0.95	B;Monocyte;NK/T			NK/T		FALSE		ok	13289	615	95.372112	4.627888	0.032681	0	0.1665	0	0	0	0	0	3.07862	0	0.304688	0	4049	0.753297	noise_3sd	1.640455	218	13071	116	13173	15.517241	1.518257	277.694747	6.776173	55.172414	29.5993	ok	rare_positive	Positive rate is below pass threshold.	rare_target_enriched	Low global positive rate but target cells are enriched.	; 
mAOC416	mAOC-CD278	gene	ADT	Adult_cHSPCs_Ultima_majority_voting	NK/T	local_marker_prior	0.95	CLP;Monocyte;NK/T	ERYP;MKP;NK/T	NK/T	NK/T	NK/T	FALSE		ok	13289	423	96.816916	3.183084	0.016925	0	0.099855	0	0	0	0	0	1.422191	0	0.151855	0	2018	0.689292	noise_3sd	0.639627	85	13204	116	13173	5.172414	0.599712	270.002778	3.77953	72.413793	16.784099	ok	rare_positive	Positive rate is below pass threshold.	rare_target_enriched	Low global positive rate but target cells are enriched.	; 
mAOC417	mAOC-CD18	gene	ADT	Adult_cHSPCs_Ultima_majority_voting		local_marker_prior:no_vote	0.95	B;CLP;Monocyte	CLP;Monocyte;NK/T	CLP;Monocyte			FALSE		no_target_groups	13289	12271	7.660471	92.339529	2.33322	2.440268	1.266248	0	0	1.343682	3.281227	4.309682	5.825691	4.309682	27.48574	13	365258	1.109228	noise_3sd	79.276093	10535	2754	0	13289	NA	NA	29.136269	NA	NA	33.235786	ok	trimodal_candidate	BIC selected k=3; inspect both threshold candidates.	no_target_detected_signal	No expected target groups, but thresholded ADT signal is detected.	; No expected_positive_groups available for TNR.
mAOC419	mAOC-CD11a	gene	ADT	Adult_cHSPCs_Ultima_majority_voting	Monocyte;NK/T	local_marker_prior	0.95	B;CLP;Monocyte	CLP;GMP-L;NK/T	CLP	Monocyte	NK/T	FALSE		ok	13289	11475	13.650388	86.349612	1.929171	1.961367	1.245258	0	0	0.985015	2.875491	3.942804	5.600632	3.942804	18.592595	8	247077	1.091436	noise_3sd	69.787042	9274	4015	311	12978	88.424437	69.340422	26.599477	5.978048	1.607717	33.728803	ok	trimodal_candidate	BIC selected k=3; inspect both threshold candidates.	target_enriched	Target cells are enriched by raw TNR and thresholded positive rate.	; 
mAOC421	mAOC-CD37	gene	ADT	Adult_cHSPCs_Ultima_majority_voting	B	local_marker_prior	0.95	B;Monocyte;NK/T	B;CLP;NK/T	B;NK/T	B	B	FALSE		ok	13289	1151	91.338701	8.661299	0.104758	0	0.394687	0	0	0	0	0.913861	3.191222	0.913861	0.581759	0	7731	1.028208	noise_3sd	4.477387	595	12694	652	12637	82.515337	0.451056	64.525339	34.286251	3.220859	24.755872	ok	rare_positive	Positive rate is below pass threshold.	rare_target_enriched	Low global positive rate but target cells are enriched.	; 
mAOC422	mAOC-CD26	gene	ADT	Adult_cHSPCs_Ultima_majority_voting	NK/T	local_marker_prior	0.95	CLP;Monocyte;NK/T	CLP;MKP;NK/T	CLP;NK/T	NK/T	NK/T	FALSE		ok	13289	1719	87.064489	12.935511	0.110806	0	0.362445	0	0	0	0	0.683597	5.117192	0.683597	0.691248	0	9186	0.758393	noise_3sd	4.703138	625	12664	116	13173	35.344828	4.433311	81.503815	13.888076	50	52.853717	ok	rare_positive	Positive rate is below pass threshold.	rare_target_enriched	Low global positive rate but target cells are enriched.	; 
mAOC423	mAOC-CD39	gene	ADT	Adult_cHSPCs_Ultima_majority_voting		local_marker_prior:no_vote	0.95	MKP;Monocyte;NK/T	B;CLP;Monocyte	Monocyte			FALSE		no_target_groups	13289	397	97.012567	2.987433	0.01741	0	0.112745	0	0	0	0	0	3.598148	0	0.198284	0	2635	0.800341	noise_3sd	0.511701	68	13221	0	13289	NA	NA	305.391822	NA	NA	35.79628	ok	rare_positive	Positive rate is below pass threshold.	no_target_detected_signal	No expected target groups, but thresholded ADT signal is detected.	; No expected_positive_groups available for TNR.
mAOC426	mAOC-CD172a	gene	ADT	Adult_cHSPCs_Ultima_majority_voting	Monocyte	local_marker_prior	0.95	CLP;Monocyte;NK/T	B;GMP-L;Monocyte	Monocyte	Monocyte	Monocyte	FALSE		ok	13289	7049	46.956129	53.043871	0.630436	0.562271	0.800807	0	0	0	1.001369	2.08123	5.519078	2.08123	3.656558	1	48592	0.921899	noise_3sd	31.123486	4136	9153	195	13094	100	30.097755	27.048073	48.507404	0	46.275526	ok	trimodal_candidate	BIC selected k=3; inspect both threshold candidates.	target_enriched	Target cells are enriched by raw TNR and thresholded positive rate.	; 
